ID,acc,RT,RT_hits,RT_fails,Pair,category,condition,session,PairType,Distance,Block
Participant_6,0.5,2.01350010160866,3.32057750691229,0.706422696305026,CE,O,U,3,Inference,1,1
Participant_6,1,1.3022599725349,1.3022599725349,0,BE,O,U,3,Inference,2,1
Participant_6,1,2.21085524762759,2.21085524762759,0,BD,F,C,3,Inference,1,1
Participant_6,0.5,1.1492703674129,1.63709169210301,0.661449042722779,CE,F,C,3,Inference,1,1
Participant_6,1,1.25880403478914,1.25880403478914,0,BE,F,C,3,Inference,2,1
Participant_6,0.5,1.83343126427906,2.75504656552312,0.911815963034996,BD,S,D,3,Inference,1,2
Participant_6,1,1.6519604321345,1.6519604321345,0,CE,S,D,3,Inference,1,2
Participant_6,0.5,1.78486666680362,1.5477750773357,2.02195825627155,BE,S,D,3,Inference,2,2
Participant_6,1,0.798573578042692,0.798573578042692,0,BD,O,U,3,Inference,1,2
Participant_6,1,0.840795072696324,0.840795072696324,0,CE,O,U,3,Inference,1,2
Participant_6,1,0.676528184611698,0.676528184611698,0,BE,O,U,3,Inference,2,2
Participant_6,1,1.98722706773708,1.98722706773708,0,BD,F,C,3,Inference,1,2
Participant_6,1,1.60693725713975,1.60693725713975,0,CE,F,C,3,Inference,1,2
Participant_6,1,1.69621230471125,1.69621230471125,0,BE,F,C,3,Inference,2,2
Participant_6,0.5,1.01573677598662,1.20723813179575,0.824235420177502,BD,S,D,3,Inference,1,3
Participant_6,1,0.662538770391166,0.662538770391166,0,CE,S,D,3,Inference,1,3
Participant_6,1,1.30679644184806,1.30679644184806,0,BE,S,D,3,Inference,2,3
Participant_6,1,0.637819631211642,0.637819631211642,0,BD,O,U,3,Inference,1,3
Participant_6,1,1.19286280977826,1.19286280977826,0,CE,O,U,3,Inference,1,3
Participant_6,1,0.806025652605058,0.806025652605058,0,BE,O,U,3,Inference,2,3
Participant_6,1,1.38065262550754,1.38065262550754,0,BD,F,C,3,Inference,1,3
Participant_6,1,1.04304693706217,1.04304693706217,0,CE,F,C,3,Inference,1,3
