ID,Answers,RT,category,condition,block,session
Participant_8,1,2.90477287655494,S,U,1,2
Participant_8,1,1.71721488977391,F,D,1,2
Participant_8,1,2.2436727698182,S,U,1,2
Participant_8,1,1.66863530933142,S,U,1,2
Participant_8,1,1.37534740752926,O,C,1,2
Participant_8,1,2.19187620591993,F,D,1,2
Participant_8,1,1.3118595796218,O,C,1,2
Participant_8,1,1.43013259986037,O,C,1,2
Participant_8,1,1.96618395664882,F,D,1,2
Participant_8,1,1.73676823761207,F,D,1,2
Participant_8,1,1.16989972905276,O,C,2,2
Participant_8,1,1.33989080011497,F,D,2,2
Participant_8,1,1.43464633195117,S,U,2,2
Participant_8,1,1.66850342789121,S,U,2,2
Participant_8,1,1.98501118682998,O,C,2,2
Participant_8,1,1.43120817767567,S,U,2,2
Participant_8,1,1.73521644977245,F,D,2,2
Participant_8,1,1.74396629582498,S,U,2,2
Participant_8,1,1.68912003776813,F,D,2,2
Participant_8,1,1.85403906153761,F,D,2,2
Participant_8,1,2.09706217414532,F,D,2,2
Participant_8,1,1.33465967404254,O,C,2,2
Participant_8,1,2.15921066135752,S,U,2,2
Participant_8,1,2.08762059197807,S,U,2,2
Participant_8,1,2.22749343158603,F,D,2,2
Participant_8,1,1.69927644813015,O,C,2,2
Participant_8,1,1.42252196313484,O,C,2,2
Participant_8,1,2.18901381419619,O,C,2,2
Participant_8,1,1.79909325095468,F,D,2,2
Participant_8,1,1.45530656020355,O,C,2,2
Participant_8,1,1.3936378751182,O,C,2,2
Participant_8,1,1.06871125661974,O,C,2,2
Participant_8,1,1.76030830493846,O,C,2,2
Participant_8,1,1.43562440986898,S,U,2,2
Participant_8,1,1.40857383308048,O,C,2,2
Participant_8,1,1.40071995976859,S,U,2,2
Participant_8,1,1.79894033006258,F,D,2,2
Participant_8,1,1.35741563693091,F,D,2,2
Participant_8,1,1.85952676628767,S,U,2,2
Participant_8,1,2.39787142329305,F,D,2,2
Participant_8,1,2.1413846011742,S,U,2,2
Participant_8,1,2.07503797364416,O,C,2,2
Participant_8,1,1.91175900077997,S,U,2,2
Participant_8,1,1.43004536310991,F,D,2,2
Participant_8,1,1.67519294716567,F,D,2,2
Participant_8,1,2.83674360605937,S,U,2,2
Participant_8,1,1.90652890102228,S,U,2,2
Participant_8,1,2.04999948684281,S,U,2,2
Participant_8,1,1.48823792027588,S,U,2,2
Participant_8,1,1.90133728806586,F,D,2,2
Participant_8,1,1.12948242949187,O,C,2,2
Participant_8,1,1.28616322509151,O,C,2,2
Participant_8,1,1.88115480931037,F,D,2,2
Participant_8,1,1.3401504577364,O,C,2,2
Participant_8,1,2.06516020772642,F,D,2,2
Participant_8,1,1.29165862720174,F,D,2,2
Participant_8,1,1.68661326409119,F,D,2,2
Participant_8,1,1.44153957469507,F,D,2,2
Participant_8,1,1.335607988834,S,U,2,2
Participant_8,1,1.24559505726847,S,U,2,2
Participant_8,1,1.30048288107037,O,C,2,2
Participant_8,1,1.57879018022095,O,C,2,2
Participant_8,1,1.58435742436086,O,C,2,2
Participant_8,1,1.2242235929225,S,U,2,2
Participant_8,1,2.36713996880007,F,D,1,3
Participant_8,1,1.35371987766302,O,C,1,3
Participant_8,1,1.31196272424995,O,C,1,3
Participant_8,1,1.937543618375,S,U,1,3
Participant_8,0,6.02684839279118,O,C,1,3
Participant_8,1,3.16895962477929,S,U,1,3
Participant_8,1,3.33067449402688,O,C,1,3
Participant_8,1,4.746559793095,S,U,1,3
Participant_8,1,2.09010376041715,F,D,1,3
Participant_8,1,1.19500851841212,S,U,1,3
Participant_8,0,2.18011463935318,F,D,1,3
Participant_8,1,1.7300402315368,O,C,1,3
Participant_8,1,1.90102939365306,F,D,1,3
Participant_8,1,2.11755613941432,S,U,1,3
Participant_8,1,1.66010868672811,O,C,1,3
Participant_8,1,1.5823643211952,S,U,1,3
Participant_8,1,2.76740475799488,F,D,1,3
Participant_8,0,2.91418315612282,F,D,1,3
Participant_8,1,1.92089371484872,F,D,1,3
Participant_8,0,1.71257440781665,F,D,1,3
Participant_8,1,1.79586446487929,F,D,1,3
Participant_8,1,1.82099070158847,F,D,1,3
Participant_8,1,1.26759924463204,O,C,1,3
Participant_8,1,1.75029403916415,S,U,1,3
Participant_8,1,1.64752914733799,O,C,1,3
Participant_8,1,1.23595693583457,O,C,1,3
Participant_8,1,1.1860113305147,S,U,1,3
Participant_8,1,1.5110416067987,O,C,1,3
Participant_8,1,1.16428168233506,O,C,1,3
Participant_8,1,1.35590798062321,S,U,1,3
Participant_8,1,2.97431801387575,S,U,1,3
Participant_8,1,1.05601471735281,S,U,1,3
Participant_8,1,1.43449033211527,S,U,1,3
Participant_8,1,1.27042007061073,O,C,1,3
Participant_8,1,1.26114423826903,F,D,1,3
Participant_8,1,2.54946169793539,F,D,1,3
Participant_8,1,1.46875282236533,F,D,1,3
Participant_8,1,1.32947114003036,O,C,1,3
Participant_8,0,1.2555564678355,F,D,1,3
Participant_8,1,1.30783642596134,S,U,1,3
Participant_8,1,1.09633297754408,O,C,1,3
Participant_8,1,1.07471160556679,F,D,1,3
Participant_8,1,1.23128155917766,O,C,1,3
Participant_8,1,1.23626380393307,S,U,1,3
Participant_8,1,1.58135750646579,F,D,1,3
Participant_8,1,1.70232357650139,F,D,1,3
Participant_8,1,1.25563344143848,F,D,1,3
Participant_8,1,1.47403372470126,S,U,1,3
Participant_8,1,1.37572098608325,O,C,1,3
Participant_8,1,1.35243390533287,S,U,1,3
Participant_8,1,1.4708141754586,O,C,1,3
Participant_8,1,1.25353514101562,S,U,1,3
Participant_8,1,1.95482573176241,S,U,1,3
Participant_8,1,1.13417320087046,O,C,1,3
Participant_8,1,1.35574890184353,F,D,2,3
Participant_8,1,1.04426957182113,O,C,2,3
Participant_8,1,1.50425048236775,S,U,2,3
Participant_8,1,1.50765425510053,S,U,2,3
Participant_8,1,1.37492200008228,O,C,2,3
Participant_8,1,2.00149482737379,F,D,2,3
Participant_8,1,1.23986103698871,O,C,2,3
Participant_8,1,1.3647430107967,F,D,2,3
Participant_8,1,4.54653516154212,F,D,2,3
Participant_8,1,1.10607219097665,O,C,2,3
Participant_8,1,1.54414076932562,F,D,2,3
Participant_8,1,1.75840295168109,S,U,2,3
Participant_8,1,1.24263721827674,O,C,2,3
Participant_8,1,0.996681924545101,O,C,2,3
Participant_8,1,1.43992466850023,S,U,2,3
Participant_8,1,1.2651073525185,S,U,2,3
Participant_8,1,2.02173221396606,S,U,2,3
Participant_8,1,2.29922615870919,F,D,2,3
Participant_8,1,1.33668305349147,O,C,2,3
Participant_8,1,1.60674083500953,S,U,2,3
Participant_8,1,1.6800992446324,S,U,2,3
Participant_8,1,1.33019571821524,S,U,2,3
Participant_8,1,1.27520526294211,S,U,2,3
Participant_8,1,1.29163040354706,O,C,2,3
Participant_8,1,1.50271101030421,O,C,2,3
Participant_8,1,2.85497608686728,F,D,2,3
Participant_8,1,1.41928034812599,F,D,2,3
Participant_8,1,1.78623301449124,S,U,2,3
Participant_8,1,4.16023543659412,F,D,2,3
Participant_8,1,1.70850660946689,F,D,2,3
Participant_8,1,1.46198119791461,O,C,2,3
Participant_8,1,1.32581848598056,F,D,2,3
Participant_8,1,1.2020977872653,F,D,2,3
Participant_8,1,1.04558274149213,O,C,2,3
Participant_8,1,1.31553481259471,O,C,2,3
Participant_8,1,1.39225286341798,S,U,2,3
Participant_8,1,1.217301613367,O,C,2,3
Participant_8,1,1.26412927460069,O,C,2,3
Participant_8,1,1.08062009934702,F,D,2,3
Participant_8,1,1.39170481136307,F,D,2,3
Participant_8,1,3.71061004146304,F,D,2,3
Participant_8,1,1.45657559834126,S,U,2,3
Participant_8,1,1.94731875282196,O,C,2,3
Participant_8,1,1.99669321400734,S,U,2,3
Participant_8,1,1.81402664312964,S,U,2,3
Participant_8,1,1.37575023605268,O,C,2,3
Participant_8,1,1.51745299478625,O,C,2,3
Participant_8,1,2.19405815099162,F,D,2,3
Participant_8,1,1.64405661151932,S,U,2,3
Participant_8,1,1.5341295824951,S,U,2,3
Participant_8,1,3.10917166139825,F,D,2,3
Participant_8,1,1.64255049468375,S,U,2,3
Participant_8,1,1.46778859969618,O,C,2,3
Participant_8,1,1.58919957715852,F,D,2,3
Participant_10,1,3.15853863798475,O,D,1,1
Participant_10,1,2.75280464712887,F,C,1,1
Participant_10,1,2.70059833840423,O,D,1,1
Participant_10,1,1.96396678862584,F,C,1,1
Participant_10,1,3.45688884555602,F,C,1,1
Participant_10,1,8.85006645353678,O,D,1,1
Participant_10,1,2.31372329671103,F,C,1,1
Participant_10,1,1.61694334258573,S,U,1,1
Participant_10,1,1.36667367978225,O,D,1,1
Participant_10,1,2.05657325540233,S,U,1,1
Participant_10,1,1.56820236769636,S,U,1,1
Participant_10,1,1.54315733837029,O,D,1,1
Participant_10,1,1.33651762943191,S,U,1,1
Participant_10,1,3.98457816116206,O,D,1,1
Participant_10,1,1.37230555284623,S,U,1,1
Participant_10,1,2.16429520764723,S,U,1,1
Participant_10,1,1.87223576380529,F,C,1,1
Participant_10,1,3.16393035464171,F,C,1,1
Participant_10,1,1.79210306199457,F,C,1,1
Participant_10,1,1.62126923688629,O,D,1,1
Participant_10,1,1.81006758247713,F,C,1,1
Participant_10,1,1.01174405895108,S,U,1,1
Participant_10,1,1.36331149004764,S,U,1,1
Participant_10,1,1.40974480815748,O,D,1,1
Participant_10,1,2.47875488138561,F,C,1,1
Participant_10,1,2.74261082859084,F,C,1,1
Participant_10,1,1.49462059905636,O,D,1,1
Participant_10,1,1.79265470331848,S,U,1,1
Participant_10,1,3.64616442503575,O,D,1,1
Participant_10,1,1.48499894803354,F,C,1,1
Participant_10,1,1.30902587839228,S,U,1,1
Participant_10,1,1.64611362271899,S,U,1,1
Participant_10,1,1.44415491114887,O,D,1,1
Participant_10,1,2.78283497457414,S,U,1,1
Participant_10,1,1.41453869956422,O,D,1,1
Participant_10,1,2.00920394308196,F,C,1,1
Participant_10,1,1.68068434313682,S,U,1,1
Participant_10,1,1.36416589265718,O,D,1,1
Participant_10,1,1.43960168930607,O,D,1,1
Participant_10,1,2.31768741693304,O,D,1,1
Participant_10,1,1.82294366074348,O,D,1,1
Participant_10,1,1.73762706993693,O,D,1,1
Participant_10,1,2.09263058504803,F,C,1,1
Participant_10,1,1.69928979386532,F,C,1,1
Participant_10,1,2.22661579592932,S,U,1,1
Participant_10,1,1.73183406628959,F,C,1,1
Participant_10,1,1.68916730383353,S,U,1,1
Participant_10,1,2.00730578376715,F,C,1,1
Participant_10,1,2.61419334643506,S,U,1,1
Participant_10,1,1.57127719078562,S,U,1,1
Participant_10,1,1.57416984394877,S,U,1,1
Participant_10,1,3.05923242316749,F,C,1,1
Participant_10,1,1.70120437413061,F,C,1,1
Participant_10,1,1.65247058340537,O,D,1,1
Participant_10,1,1.36488584873223,O,D,2,1
Participant_10,1,1.420125928169,F,C,2,1
Participant_10,1,2.18420561083258,S,U,2,1
Participant_10,1,1.42248900566119,O,D,2,1
Participant_10,1,1.2574897497343,S,U,2,1
Participant_10,1,2.05880753105885,F,C,2,1
Participant_10,1,2.31164194116172,F,C,2,1
Participant_10,1,1.4176386672334,S,U,2,1
Participant_10,1,1.7134877586941,S,U,2,1
Participant_10,1,1.92234686180382,O,D,2,1
Participant_10,1,1.61711165733504,O,D,2,1
Participant_10,1,2.37332313865954,O,D,2,1
Participant_10,1,1.94219825219443,F,C,2,1
Participant_10,1,1.81061819749266,S,U,2,1
Participant_10,1,2.34231011992415,S,U,2,1
Participant_10,1,1.95764266984042,F,C,2,1
Participant_10,1,1.94723435262858,O,D,2,1
Participant_10,1,2.45513436956389,F,C,2,1
Participant_10,1,1.58738460433233,S,U,2,1
Participant_10,1,2.45384070651016,S,U,2,1
Participant_10,1,1.32056672807448,F,C,2,1
Participant_10,1,1.86032031117611,O,D,2,1
Participant_10,1,2.62199483766381,F,C,2,1
Participant_10,1,1.73930354641197,O,D,2,1
Participant_10,1,2.00746126964805,F,C,2,1
Participant_10,1,1.75728807992891,S,U,2,1
Participant_10,1,2.23391131660173,O,D,2,1
Participant_10,1,1.44250665818254,S,U,2,1
Participant_10,1,1.78187024369799,S,U,2,1
Participant_10,1,2.22872229605855,F,C,2,1
Participant_10,1,1.73366089709634,O,D,2,1
Participant_10,1,1.48220328111165,S,U,2,1
Participant_10,1,1.99682151965681,O,D,2,1
Participant_10,1,2.57591354369106,O,D,2,1
Participant_10,1,2.79383957757091,F,C,2,1
Participant_10,1,2.00214396042611,F,C,2,1
Participant_10,1,1.46367685620862,S,U,2,1
Participant_10,1,1.68368167986227,F,C,2,1
Participant_10,1,1.62754614543883,O,D,2,1
Participant_10,1,1.60712771907856,O,D,2,1
Participant_10,1,1.81068388129643,S,U,2,1
Participant_10,1,2.47348324293307,F,C,2,1
Participant_10,1,1.84533157492297,S,U,2,1
Participant_10,1,3.57971550702132,F,C,2,1
Participant_10,1,1.76851949731463,O,D,2,1
Participant_10,1,1.79338440933316,S,U,2,1
Participant_10,1,1.29191781313966,F,C,2,1
Participant_10,1,1.6500433615729,O,D,2,1
Participant_10,1,1.43226716887511,O,D,2,1
Participant_10,1,1.83203419663005,F,C,2,1
Participant_10,1,4.02263217582731,F,C,2,1
Participant_10,1,1.80428432876761,S,U,2,1
Participant_10,1,1.70045978663074,S,U,2,1
Participant_10,1,1.67681823546627,O,D,2,1
Participant_10,1,2.88113540613995,S,U,1,2
Participant_10,1,6.21693051372131,F,C,1,2
Participant_10,1,1.57841363349144,O,D,1,2
Participant_10,1,3.97378446475341,O,D,1,2
Participant_10,1,1.60389022594609,O,D,1,2
Participant_10,1,1.76737516228604,S,U,1,2
Participant_10,1,2.0183888994361,F,C,1,2
Participant_10,1,5.06547802927525,F,C,1,2
Participant_10,1,2.33491966563452,S,U,1,2
Participant_10,1,1.96796785598417,O,D,1,2
Participant_10,1,1.42631662672648,O,D,1,2
Participant_10,1,2.24271807792684,F,C,1,2
Participant_10,1,2.03733765067591,S,U,1,2
Participant_10,1,1.74298748415458,O,D,1,2
Participant_10,1,1.817431352727,F,C,1,2
Participant_10,1,1.78593083700252,S,U,1,2
Participant_10,1,1.69085866180103,F,C,1,2
Participant_10,1,1.64954457518616,S,U,1,2
Participant_10,1,2.52540577709442,F,C,1,2
Participant_10,1,2.04325996930856,O,D,1,2
Participant_10,1,1.66335767397686,F,C,1,2
Participant_10,1,3.14594941320684,F,C,1,2
Participant_10,1,1.8000749205894,O,D,1,2
Participant_10,1,1.56796682967251,O,D,1,2
Participant_10,1,2.30050904948439,F,C,1,2
Participant_10,1,1.93379380417173,S,U,1,2
Participant_10,1,1.71480605317629,F,C,1,2
Participant_10,1,2.02873871701013,O,D,1,2
Participant_10,1,1.82080739764206,O,D,1,2
Participant_10,1,3.62248746619298,F,C,1,2
Participant_10,1,2.03895511435258,S,U,1,2
Participant_10,1,3.03879552323633,O,D,1,2
Participant_10,1,1.82370005080884,S,U,1,2
Participant_10,1,1.58242188501754,S,U,1,2
Participant_10,1,1.78019068829599,S,U,1,2
Participant_10,1,2.0620706819318,S,U,1,2
Participant_10,1,2.25835184966127,O,D,1,2
Participant_10,1,2.21963535225223,O,D,1,2
Participant_10,1,2.80925731117168,O,D,1,2
Participant_10,1,2.35636696720758,F,C,1,2
Participant_10,1,1.83948007164145,O,D,1,2
Participant_10,1,1.79920461018628,S,U,1,2
Participant_10,1,1.34794250614505,F,C,1,2
Participant_10,1,1.58688479162811,S,U,1,2
Participant_10,1,4.34017796206172,F,C,1,2
Participant_10,1,2.20794722717255,S,U,1,2
Participant_10,1,1.5240715748223,F,C,1,2
Participant_10,1,1.89540162053891,F,C,1,2
Participant_10,1,1.63530401851312,O,D,1,2
Participant_10,1,2.76046604711883,S,U,1,2
Participant_10,1,3.17584888619604,F,C,1,2
Participant_10,1,1.43196646020806,S,U,1,2
Participant_10,1,1.9583595469885,S,U,1,2
Participant_10,1,1.39967260728736,O,D,1,2
Participant_10,1,1.47431096149376,S,U,2,2
Participant_10,1,1.33039312782785,O,D,2,2
Participant_10,1,1.85165158847667,S,U,2,2
Participant_10,1,1.40867693317705,F,C,2,2
Participant_10,1,4.25193279726227,S,U,2,2
Participant_10,1,1.19506139896839,S,U,2,2
Participant_10,1,1.44501752423821,F,C,2,2
Participant_10,1,1.68097273609601,S,U,2,2
Participant_10,1,1.51214585910202,F,C,2,2
Participant_10,1,1.59552990922384,S,U,2,2
Participant_10,1,1.61838530735258,O,D,2,2
Participant_10,1,1.75527702657564,O,D,2,2
Participant_10,1,2.5544318607499,F,C,2,2
Participant_10,1,1.83687478511274,F,C,2,2
Participant_10,1,1.56671883739909,O,D,2,2
Participant_10,1,1.49894649336056,O,D,2,2
Participant_10,1,1.72630892940651,O,D,2,2
Participant_10,1,1.67220959291444,F,C,2,2
Participant_10,1,1.3360486060119,F,C,2,2
Participant_10,1,1.32998106459127,O,D,2,2
Participant_10,1,1.47475022193976,O,D,2,2
Participant_10,1,1.77251799889927,O,D,2,2
Participant_10,1,1.62828816716501,S,U,2,2
Participant_10,1,1.87604901653685,F,C,2,2
Participant_10,1,1.47630969913735,O,D,2,2
Participant_10,1,1.06298204471386,F,C,2,2
Participant_10,1,1.5012392686549,O,D,2,2
Participant_10,1,1.86529380673892,F,C,2,2
Participant_10,1,4.90684651029005,O,D,2,2
Participant_10,1,1.51277293416933,S,U,2,2
Participant_10,1,1.82732497575489,F,C,2,2
Participant_10,1,1.82450673003041,S,U,2,2
Participant_10,1,2.74982834974799,S,U,2,2
Participant_10,1,5.77550969092408,F,C,2,2
Participant_10,1,1.87999158426828,S,U,2,2
Participant_10,1,1.73967301781522,S,U,2,2
Participant_10,1,2.83521626905713,S,U,2,2
Participant_10,1,3.10698660153139,O,D,2,2
Participant_10,1,2.14439198862965,O,D,2,2
Participant_10,1,1.11334356221778,O,D,2,2
Participant_10,1,1.27493393133045,O,D,2,2
Participant_10,1,1.30683624719677,F,C,2,2
Participant_10,1,1.23984954303887,F,C,2,2
Participant_10,1,1.71013839782972,S,U,2,2
Participant_10,1,2.18327320870594,F,C,2,2
Participant_10,1,1.55375911491137,S,U,2,2
Participant_10,1,2.85868899231718,S,U,2,2
Participant_10,1,2.56484890158754,O,D,2,2
Participant_10,1,1.85384224598238,S,U,2,2
Participant_10,1,1.74491386697628,F,C,2,2
Participant_10,1,1.68988725990494,S,U,2,2
Participant_10,1,1.69804488051159,O,D,2,2
Participant_10,1,2.62334443457803,F,C,2,2
Participant_10,1,2.77958106048027,F,C,2,2
Participant_10,1,4.38350780504334,O,D,1,3
Participant_10,1,2.92433521146995,O,D,1,3
Participant_10,1,2.22061024046297,O,D,1,3
Participant_10,1,4.01006239929393,F,C,1,3
Participant_10,1,1.5935732832495,O,D,1,3
Participant_10,1,1.97723195500703,F,C,1,3
Participant_10,1,1.27377690199819,S,U,1,3
Participant_10,1,1.33984164126559,F,C,1,3
Participant_10,1,1.92555548713517,S,U,1,3
Participant_10,1,1.72174020136117,S,U,1,3
Participant_10,1,1.42837628416282,O,D,1,3
Participant_10,1,1.52601578455824,S,U,1,3
Participant_10,1,2.00152406170173,F,C,1,3
Participant_10,1,2.57985518848091,F,C,1,3
Participant_10,1,2.65567033057232,S,U,1,3
Participant_10,1,3.12283732052538,F,C,1,3
Participant_10,1,1.71950131880112,S,U,1,3
Participant_10,1,1.42089555302437,O,D,1,3
Participant_10,1,1.73252255303441,S,U,1,3
Participant_10,1,1.32740129519607,O,D,1,3
Participant_10,1,1.20403183595545,S,U,1,3
Participant_10,1,1.37240729907535,O,D,1,3
Participant_10,1,1.90883596580352,F,C,1,3
Participant_10,1,1.31698995248189,S,U,1,3
Participant_10,1,1.36351437338999,O,D,1,3
Participant_10,1,1.37008887794173,S,U,1,3
Participant_10,1,2.49665270892956,F,C,1,3
Participant_10,1,2.74980654166302,F,C,1,3
Participant_10,1,1.7130556154234,O,D,1,3
Participant_10,1,1.70448751500953,S,U,1,3
Participant_10,1,1.86291039338266,O,D,1,3
Participant_10,1,1.40540349148705,S,U,1,3
Participant_10,1,1.76861407884053,O,D,1,3
Participant_10,1,1.61920779580669,F,C,1,3
Participant_10,1,1.85086312181193,F,C,1,3
Participant_10,1,1.63404610158341,F,C,1,3
Participant_10,1,1.82991779303575,O,D,1,3
Participant_10,1,2.25893449100431,F,C,1,3
Participant_10,1,2.52710520644132,S,U,1,3
Participant_10,1,1.71350411034837,O,D,1,3
Participant_10,1,2.27529634533084,F,C,1,3
Participant_10,1,1.45680644929553,F,C,1,3
Participant_10,1,1.76506050063108,S,U,1,3
Participant_10,1,1.26659277276576,F,C,1,3
Participant_10,1,1.57331147305422,S,U,1,3
Participant_10,1,1.71979997331619,O,D,1,3
Participant_10,1,1.33638350934461,O,D,1,3
Participant_10,1,1.45644519022562,O,D,1,3
Participant_10,1,2.45471227562439,F,C,1,3
Participant_10,1,1.36286472284655,S,U,1,3
Participant_10,1,3.125929061855,F,C,1,3
Participant_10,1,1.0576572554578,S,U,1,3
Participant_10,1,1.09599997947407,O,D,1,3
Participant_10,1,1.81085829818221,S,U,1,3
Participant_10,1,1.30544505680609,F,C,2,3
Participant_10,1,1.61387409300369,O,D,2,3
Participant_10,1,1.91048523661448,O,D,2,3
Participant_10,1,1.67880527930902,F,C,2,3
Participant_10,1,1.82022845530946,F,C,2,3
Participant_10,1,1.46206574504549,O,D,2,3
Participant_10,1,1.51048369715818,S,U,2,3
Participant_10,1,1.25887804427475,O,D,2,3
Participant_10,1,1.12240883853156,S,U,2,3
Participant_10,1,1.29374621550323,S,U,2,3
Participant_10,1,1.24386475363553,S,U,2,3
Participant_10,1,0.919724539959134,S,U,2,3
Participant_10,1,1.0158061106149,F,C,2,3
Participant_10,1,2.46697712367995,F,C,2,3
Participant_10,1,1.06359391196384,O,D,2,3
Participant_10,1,1.62035776963603,O,D,2,3
Participant_10,1,3.32699026037335,F,C,2,3
Participant_10,1,1.64370978170518,S,U,2,3
Participant_10,1,1.40365005080184,F,C,2,3
Participant_10,1,2.60194638586972,F,C,2,3
Participant_10,1,2.30048492872311,F,C,2,3
Participant_10,1,1.44369951866292,F,C,2,3
Participant_10,1,1.33860289212544,O,D,2,3
Participant_10,1,1.12359575931123,F,C,2,3
Participant_10,1,1.3002427209376,O,D,2,3
Participant_10,1,1.38864086537978,O,D,2,3
Participant_10,1,1.17362346952359,S,U,2,3
Participant_10,1,0.94532159241362,O,D,2,3
Participant_10,1,1.71034771185487,S,U,2,3
Participant_10,1,1.27969303242071,S,U,2,3
Participant_10,1,1.19533698697614,F,C,2,3
Participant_10,1,1.30539682050949,O,D,2,3
Participant_10,1,1.12377330993377,S,U,2,3
Participant_10,1,1.33544444102336,O,D,2,3
Participant_10,1,1.185522953293,S,U,2,3
Participant_10,1,1.04558997095546,S,U,2,3
Participant_10,1,1.22045218961966,S,U,2,3
Participant_10,1,1.02724837587357,S,U,2,3
Participant_10,1,2.0688024056567,S,U,2,3
Participant_10,1,2.85050442850252,F,C,2,3
Participant_10,1,1.5937231236594,F,C,2,3
Participant_10,1,1.22377074417273,F,C,2,3
Participant_10,1,1.42039728234658,O,D,2,3
Participant_10,1,1.69202202448741,S,U,2,3
Participant_10,1,1.30202027977066,F,C,2,3
Participant_10,1,1.83040734012729,S,U,2,3
Participant_10,1,1.53023492102602,O,D,2,3
Participant_10,1,2.20045413959815,F,C,2,3
Participant_10,1,1.38388394552385,O,D,2,3
Participant_10,1,1.20395281053379,O,D,2,3
Participant_10,1,1.27726120467605,S,U,2,3
Participant_10,1,1.82370557385775,F,C,2,3
Participant_10,1,1.28536028408098,O,D,2,3
Participant_10,1,1.6655803236963,O,D,2,3
Participant_11,1,2.21754578622949,S,D,1,1
Participant_11,1,2.08447553021779,S,D,1,1
Participant_11,1,1.98801116624691,F,U,1,1
Participant_11,1,2.24519610207699,O,C,1,1
Participant_11,1,2.48255581840476,S,D,1,1
Participant_11,1,3.87978734868284,F,U,1,1
Participant_11,1,2.70752951922532,S,D,1,1
Participant_11,1,3.49507576729411,F,U,1,1
Participant_11,1,2.87752998106498,F,U,1,1
Participant_11,1,2.31336049632318,F,U,1,1
Participant_11,1,1.6970719391602,S,D,1,1
Participant_11,1,1.657620091034,O,C,1,1
Participant_11,1,2.0785018961069,O,C,1,1
Participant_11,1,3.15345173523292,O,C,1,1
Participant_11,1,1.60977970267777,S,D,1,1
Participant_11,1,1.70659916971545,F,U,1,1
Participant_11,0,2.39707963648107,O,C,1,1
Participant_11,1,1.34380186069939,O,C,1,1
Participant_11,1,2.87707737860001,F,U,1,1
Participant_11,1,1.94115039025382,F,U,1,1
Participant_11,1,1.93949187419548,S,D,1,1
Participant_11,1,1.50740944102017,S,D,1,1
Participant_11,1,1.38322959055404,O,C,1,1
Participant_11,1,2.2564121248206,F,U,1,1
Participant_11,1,2.27810266173401,F,U,1,1
Participant_11,0,3.97231273701345,O,C,1,1
Participant_11,1,2.3618967224802,F,U,1,1
Participant_11,1,2.02338138172126,O,C,1,1
Participant_11,1,1.41727689315667,S,D,1,1
Participant_11,1,1.7322179060202,S,D,1,1
Participant_11,1,2.44051972310172,O,C,1,1
Participant_11,1,2.18304074961634,O,C,1,1
Participant_11,1,2.17117096775837,O,C,1,1
Participant_11,1,3.41616334741138,S,D,1,1
Participant_11,1,3.18521498617065,F,U,1,1
Participant_11,1,1.453451222078,S,D,1,1
Participant_11,1,1.81981752218144,S,D,1,1
Participant_11,0,1.49366305234707,O,C,1,1
Participant_11,1,2.91047707994403,F,U,1,1
Participant_11,1,1.88283086933552,F,U,1,1
Participant_11,1,3.39423368039752,S,D,1,1
Participant_11,1,1.75267174005603,S,D,1,1
Participant_11,1,1.42904353091581,S,D,1,1
Participant_11,1,1.86819210460089,O,C,1,1
Participant_11,1,1.38803785029177,O,C,1,1
Participant_11,1,2.27634254103941,O,C,1,1
Participant_11,1,1.88536739312258,F,U,1,1
Participant_11,1,1.38347333904585,O,C,1,1
Participant_11,1,1.27682849856046,S,D,1,1
Participant_11,1,1.81546802276353,F,U,1,1
Participant_11,1,1.9964833506956,F,U,1,1
Participant_11,1,2.1491176304562,F,U,1,1
Participant_11,1,2.02560077588987,S,D,1,1
Participant_11,1,2.36521118882592,O,C,1,1
Participant_11,1,2.70339862371929,S,D,2,1
Participant_11,1,1.71621055764444,S,D,2,1
Participant_11,1,2.05484187137336,F,U,2,1
Participant_11,1,1.56166528970152,F,U,2,1
Participant_11,1,1.74747912743169,O,C,2,1
Participant_11,1,1.54471732872207,O,C,2,1
Participant_11,1,1.30225890708334,O,C,2,1
Participant_11,1,2.10756492690143,F,U,2,1
Participant_11,1,2.32925700327905,S,D,2,1
Participant_11,1,2.61922534163295,O,C,2,1
Participant_11,1,1.63938411170329,F,U,2,1
Participant_11,0,1.34642100239671,O,C,2,1
Participant_11,1,1.54308293093527,S,D,2,1
Participant_11,1,2.34022260651818,O,C,2,1
Participant_11,1,1.54842589789223,F,U,2,1
Participant_11,1,1.3451884047563,S,D,2,1
Participant_11,1,2.12855859970296,S,D,2,1
Participant_11,1,2.10729603382697,F,U,2,1
Participant_11,1,2.18926531638499,S,D,2,1
Participant_11,1,2.00232920928011,O,C,2,1
Participant_11,1,1.80805447650528,O,C,2,1
Participant_11,1,1.48428514981606,S,D,2,1
Participant_11,1,1.91303874831283,F,U,2,1
Participant_11,1,1.89321558143001,F,U,2,1
Participant_11,1,2.08182354661767,O,C,2,1
Participant_11,1,1.92977528954725,S,D,2,1
Participant_11,1,1.90216140768553,O,C,2,1
Participant_11,1,2.9637584478096,O,C,2,1
Participant_11,1,1.75384173282146,F,U,2,1
Participant_11,1,2.0042735525185,F,U,2,1
Participant_11,1,2.92108706696126,S,D,2,1
Participant_11,1,1.5809542625193,F,U,2,1
