ID,acc,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_6,1,0.736279128243837,0,0.736279128243837,AB,S,D,2,Premise,0,2
Participant_6,0,0.808800950372301,0.808800950372301,0,BC,S,D,2,Premise,0,2
Participant_6,1,1.2553209559145,0,1.2553209559145,CD,S,D,2,Premise,0,2
Participant_6,1,1.13661473487593,0,1.13661473487593,DE,S,D,2,Premise,0,2
Participant_6,1,0.733140898337865,0,0.733140898337865,EF,S,D,2,Premise,0,2
Participant_6,1,0.885080129932135,0,0.885080129932135,AB,O,U,2,Premise,0,2
Participant_6,1,0.899027818402942,0,0.899027818402942,BC,O,U,2,Premise,0,2
Participant_6,1,1.36542379317598,0,1.36542379317598,CD,O,U,2,Premise,0,2
Participant_6,1,1.36595363086349,0,1.36595363086349,DE,O,U,2,Premise,0,2
Participant_6,1,0.640549902243151,0,0.640549902243151,EF,O,U,2,Premise,0,2
Participant_6,1,0.937246947981066,0,0.937246947981066,AB,F,C,2,Premise,0,2
Participant_6,1,1.918557404642,0,1.918557404642,BC,F,C,2,Premise,0,2
Participant_6,1,1.1843347650497,0,1.1843347650497,CD,F,C,2,Premise,0,2
Participant_6,1,1.10823057304572,0,1.10823057304572,DE,F,C,2,Premise,0,2
Participant_6,1,1.13704527610571,0,1.13704527610571,EF,F,C,2,Premise,0,2
Participant_6,1,1.49602942459364,0,1.49602942459364,AB,S,D,2,Premise,0,3
Participant_6,0,0.617652703583417,0.617652703583417,0,BC,S,D,2,Premise,0,3
Participant_6,1,0.777324743035024,0,0.777324743035024,CD,S,D,2,Premise,0,3
Participant_6,1,0.935940442651713,0,0.935940442651713,DE,S,D,2,Premise,0,3
Participant_6,1,0.618068876333723,0,0.618068876333723,EF,S,D,2,Premise,0,3
Participant_6,1,0.863353705784903,0,0.863353705784903,AB,O,U,2,Premise,0,3
Participant_6,1,1.62409209169141,0,1.62409209169141,BC,O,U,2,Premise,0,3
Participant_6,1,0.794703675765049,0,0.794703675765049,CD,O,U,2,Premise,0,3
Participant_6,1,1.4955488502651,0,1.4955488502651,DE,O,U,2,Premise,0,3
