ID,acc,Confidence,RT,RT_hits,RT_fails,Pair,category,condition,session,PairType,Distance,Block
Participant_10,0.5,1,1.24905015548507,0.76460430842485,1.73349600254528,CD,S,U,3,Premise,0,2
Participant_10,0,-1,0.977441321058791,0,0.977441321058791,DE,S,U,3,Premise,0,2
Participant_10,1,-1,0.542513624188018,0.542513624188018,0,EF,S,U,3,Premise,0,2
Participant_10,1,0.5,0.826908925767384,0.826908925767384,0,BD,S,U,3,Inference,1,2
Participant_10,0,0,1.20961672670546,0,1.20961672670546,CE,S,U,3,Inference,1,2
Participant_10,1,0,0.804048513398357,0.804048513398357,0,BE,S,U,3,Inference,2,2
Participant_10,1,-1.5,0.655093291049525,0.655093291049525,0,AF,S,U,3,Anchor,3,2
Participant_10,0.5,-1,0.725195767521541,0.806633517041746,0.643758018001336,AB,F,C,3,Premise,0,2
Participant_10,0.5,-2,0.863358375155258,1.11379917279874,0.61291757751178,BC,F,C,3,Premise,0,2
Participant_10,0,0,0.925203464802848,0,0.925203464802848,CD,F,C,3,Premise,0,2
Participant_10,0.5,-1,0.645333394911631,0.640417911060467,0.650248878762795,DE,F,C,3,Premise,0,2
Participant_10,0.5,-1.5,0.84234608003112,1.07235752332258,0.612334636739661,EF,F,C,3,Premise,0,2
Participant_10,1,-2,0.91559700113919,0.91559700113919,0,BD,F,C,3,Inference,1,2
Participant_10,0,-1,1.19957280088681,0,1.19957280088681,CE,F,C,3,Inference,1,2
Participant_10,0.5,-2,0.986748103903096,0.748292229851131,1.22520397795506,BE,F,C,3,Inference,2,2
Participant_10,0.5,-1.5,1.02338280119454,0.96862331557827,1.07814228681082,AF,F,C,3,Anchor,3,2
Participant_10,1,-1,0.728740622145551,0.728740622145551,0,AB,O,D,3,Premise,0,3
Participant_10,0,-0.5,0.779418239477764,0,0.779418239477764,BC,O,D,3,Premise,0,3
Participant_10,0.5,-1,0.662772355470906,0.608268419594424,0.717276291347389,CD,O,D,3,Premise,0,3
Participant_10,0.5,-1.5,0.538407124603509,0.578499440664018,0.498314808543,DE,O,D,3,Premise,0,3
Participant_10,1,-2,0.694936728347557,0.694936728347557,0,EF,O,D,3,Premise,0,3
Participant_10,0,-0.5,0.674180752691427,0,0.674180752691427,BD,O,D,3,Inference,1,3
Participant_10,0.5,-2,0.808074704680848,0.861241109640105,0.754908299721592,CE,O,D,3,Inference,1,3
Participant_10,0,1,0.952080575141053,0,0.952080575141053,BE,O,D,3,Inference,2,3
Participant_10,0,-1,0.874164844976804,0,0.874164844976804,AF,O,D,3,Anchor,3,3
Participant_10,0,-2,1.57484682410177,0,1.57484682410177,AB,S,U,3,Premise,0,3
Participant_10,1,-0.5,1.0706441085008,1.0706441085008,0,BC,S,U,3,Premise,0,3
Participant_10,1,0.5,1.28077629647873,1.28077629647873,0,CD,S,U,3,Premise,0,3
Participant_10,0,0,1.0733042889251,0,1.0733042889251,DE,S,U,3,Premise,0,3
Participant_10,1,-2,0.935745661299052,0.935745661299052,0,EF,S,U,3,Premise,0,3
Participant_10,0.5,0,1.10226838880499,0.63825856707399,1.56627821053598,BD,S,U,3,Inference,1,3
Participant_10,0,-0.5,1.27467722733672,0,1.27467722733672,CE,S,U,3,Inference,1,3
Participant_10,0.5,-1,1.06983255847376,0.824408079066416,1.31525703788111,BE,S,U,3,Inference,2,3
Participant_10,1,-1,0.784540523620308,0.784540523620308,0,AF,S,U,3,Anchor,3,3
Participant_10,0.5,-1.5,0.717518242556707,0.692049734700504,0.742986750412911,AB,F,C,3,Premise,0,3
Participant_10,0,-1.5,1.90718361607992,0,1.90718361607992,BC,F,C,3,Premise,0,3
Participant_10,0.5,-0.5,0.73208072908642,0.619934932315118,0.844226525857721,CD,F,C,3,Premise,0,3
Participant_10,0.5,-2,0.599211541816885,0.647000112893693,0.551422970740077,DE,F,C,3,Premise,0,3
Participant_10,1,-1,0.68063107443777,0.68063107443777,0,EF,F,C,3,Premise,0,3
Participant_10,0.5,-2,0.774158687151612,0.809170027812797,0.739147346490427,BD,F,C,3,Inference,1,3
Participant_10,0.5,-0.5,1.15655859683716,0.755682133070877,1.55743506060344,CE,F,C,3,Inference,1,3
Participant_10,0.5,-2,0.892454611697758,0.804309451234985,0.980599772160531,BE,F,C,3,Inference,2,3
Participant_10,0.5,-2,1.97440474357813,0.468615105145091,3.48019438201118,AF,F,C,3,Anchor,3,3
Participant_10,1,-1,0.763866139146103,0.763866139146103,0,AB,O,D,3,Premise,0,4
Participant_10,0,0,0.599477867750466,0,0.599477867750466,BC,O,D,3,Premise,0,4
Participant_10,0.5,-2,0.635108582981729,0.638326816301742,0.631890349661717,CD,O,D,3,Premise,0,4
Participant_10,1,-2,0.801622586902113,0.801622586902113,0,DE,O,D,3,Premise,0,4
Participant_10,0.5,-1.5,0.818500159077075,0.830477641963626,0.806522676190525,EF,O,D,3,Premise,0,4
Participant_10,0,-1,0.65779862885779,0,0.65779862885779,BD,O,D,3,Inference,1,4
Participant_10,0.5,-2,0.512628159734049,0.534792224719695,0.490464094748404,CE,O,D,3,Inference,1,4
Participant_10,0,-0.5,0.697924812956217,0,0.697924812956217,BE,O,D,3,Inference,2,4
Participant_10,0.5,-1,0.60260809548754,0.728668267701323,0.476547923273756,AF,O,D,3,Anchor,3,4
Participant_10,0.5,-2,0.927604503422572,0.689960692549903,1.16524831429524,AB,S,U,3,Premise,0,4
Participant_10,1,0,0.840170058602098,0.840170058602098,0,BC,S,U,3,Premise,0,4
Participant_10,0.5,0.5,1.90844314788023,0.910094214723358,2.90679208103711,CD,S,U,3,Premise,0,4
Participant_10,0.5,0,1.01754569619357,1.12359062779069,0.91150076459644,DE,S,U,3,Premise,0,4
Participant_10,1,-2,0.818652052095103,0.818652052095103,0,EF,S,U,3,Premise,0,4
Participant_10,1,0,0.93452692509004,0.93452692509004,0,BD,S,U,3,Inference,1,4
Participant_10,0,0,1.22564374929425,0,1.22564374929425,CE,S,U,3,Inference,1,4
Participant_10,0.5,-1.5,0.882852253250803,0.911571066432771,0.854133440068836,BE,S,U,3,Inference,2,4
Participant_10,1,-1,0.740481798495466,0.740481798495466,0,AF,S,U,3,Anchor,3,4
Participant_10,0.5,0,1.84005870459873,2.31825384607464,1.36186356312282,AB,F,C,3,Premise,0,4
Participant_10,0.5,0,1.8236832517423,1.12879809517972,2.51856840830487,BC,F,C,3,Premise,0,4
Participant_10,0,-0.5,0.942546722497809,0,0.942546722497809,CD,F,C,3,Premise,0,4
Participant_10,0.5,-2,0.926181019530759,1.02567915678856,0.826682882272962,DE,F,C,3,Premise,0,4
Participant_10,1,-2,0.912163243941905,0.912163243941905,0,EF,F,C,3,Premise,0,4
Participant_10,0,-2,0.676843242300038,0,0.676843242300038,BD,F,C,3,Inference,1,4
Participant_10,1,-1.5,0.745137627390022,0.745137627390022,0,CE,F,C,3,Inference,1,4
Participant_10,0.5,-1,1.50526878906339,1.52505413754488,1.4854834405819,BE,F,C,3,Inference,2,4
Participant_10,0,-1.5,1.27054122150707,0,1.27054122150707,AF,F,C,3,Anchor,3,4
Participant_11,1,-1,0.962833486424643,0.962833486424643,0,AB,S,D,3,Premise,0,1
Participant_11,1,0.5,0.991692281639644,0.991692281639644,0,BC,S,D,3,Premise,0,1
Participant_11,0,0.5,1.33504102671986,0,1.33504102671986,CD,S,D,3,Premise,0,1
Participant_11,1,2,0.793160417297486,0.793160417297486,0,DE,S,D,3,Premise,0,1
Participant_11,1,2,1.14368691404161,1.14368691404161,0,EF,S,D,3,Premise,0,1
Participant_11,0.5,0.5,1.38339072113627,1.44333335043848,1.32344809183405,BD,S,D,3,Inference,1,1
Participant_11,1,2,1.50900227327543,1.50900227327543,0,CE,S,D,3,Inference,1,1
Participant_11,1,2,0.995341838017339,0.995341838017339,0,BE,S,D,3,Inference,2,1
Participant_11,1,2,1.85026222206261,1.85026222206261,0,AF,S,D,3,Anchor,3,1
Participant_11,1,2,1.80601058125035,1.80601058125035,0,AB,F,U,3,Premise,0,1
Participant_11,1,0,2.37357458447309,2.37357458447309,0,BC,F,U,3,Premise,0,1
Participant_11,1,2,3.69295951722393,3.69295951722393,0,CD,F,U,3,Premise,0,1
Participant_11,1,1.5,1.33519163763071,1.33519163763071,0,DE,F,U,3,Premise,0,1
Participant_11,1,2,2.68773201007821,2.68773201007821,0,EF,F,U,3,Premise,0,1
Participant_11,1,-1,1.22176776669926,1.22176776669926,0,BD,F,U,3,Inference,1,1
Participant_11,1,2,1.91244194937212,1.91244194937212,0,CE,F,U,3,Inference,1,1
Participant_11,1,0.5,2.24544446896198,2.24544446896198,0,BE,F,U,3,Inference,2,1
Participant_11,1,2,1.34934598430777,1.34934598430777,0,AF,F,U,3,Anchor,3,1
Participant_11,1,-2,1.0140324724307,1.0140324724307,0,AB,O,C,3,Premise,0,1
Participant_11,0,0,0.891004141158419,0,0.891004141158419,BC,O,C,3,Premise,0,1
Participant_11,1,-2,0.800069789042027,0.800069789042027,0,CD,O,C,3,Premise,0,1
Participant_11,1,0,0.777519204815462,0.777519204815462,0,DE,O,C,3,Premise,0,1
Participant_11,1,0,0.78255633155959,0.78255633155959,0,EF,O,C,3,Premise,0,1
Participant_11,0.5,-1.5,0.857935937764523,0.887243999938164,0.828627875590882,BD,O,C,3,Inference,1,1
Participant_11,0.5,-2,0.892002227091325,1.10196384311803,0.682040611064622,CE,O,C,3,Inference,1,1
Participant_11,0.5,-0.5,1.2857720156203,1.65940381684459,0.912140214396004,BE,O,C,3,Inference,2,1
Participant_11,1,0.5,1.18947981505903,1.18947981505903,0,AF,O,C,3,Anchor,3,1
Participant_11,0.5,0.5,1.23840603880467,0.818666002986447,1.65814607462289,AB,S,D,3,Premise,0,2
Participant_11,1,-0.5,1.33398905954141,1.33398905954141,0,BC,S,D,3,Premise,0,2
Participant_11,0,1,1.3788233875398,0,1.3788233875398,CD,S,D,3,Premise,0,2
Participant_11,1,2,0.805277539730923,0.805277539730923,0,DE,S,D,3,Premise,0,2
Participant_11,1,0.5,2.57733626515733,2.57733626515733,0,EF,S,D,3,Premise,0,2
Participant_11,0,0,0.987062599744377,0,0.987062599744377,BD,S,D,3,Inference,1,2
Participant_11,1,2,0.84245867821619,0.84245867821619,0,CE,S,D,3,Inference,1,2
Participant_11,1,2,1.11280577606954,1.11280577606954,0,BE,S,D,3,Inference,2,2
Participant_11,1,2,0.769008277185776,0.769008277185776,0,AF,S,D,3,Anchor,3,2
Participant_11,1,2,1.68866389905224,1.68866389905224,0,AB,F,U,3,Premise,0,2
Participant_11,1,2,4.7129435581121,4.7129435581121,0,BC,F,U,3,Premise,0,2
Participant_11,1,2,1.59275759084107,1.59275759084107,0,CD,F,U,3,Premise,0,2
Participant_11,1,-1,1.34410513513922,1.34410513513922,0,DE,F,U,3,Premise,0,2
Participant_11,0,1.5,1.75338784747009,0,1.75338784747009,EF,F,U,3,Premise,0,2
Participant_11,1,0.5,4.51548675291087,4.51548675291087,0,BD,F,U,3,Inference,1,2
Participant_11,1,2,1.41277986175623,1.41277986175623,0,CE,F,U,3,Inference,1,2
Participant_11,1,2,1.28235979330111,1.28235979330111,0,BE,F,U,3,Inference,2,2
Participant_11,1,2,1.13365217346677,1.13365217346677,0,AF,F,U,3,Anchor,3,2
Participant_11,0.5,-1.5,0.80766191314342,0.538459920050627,1.07686390623621,AB,O,C,3,Premise,0,2
Participant_11,0.5,-2,0.96385799982545,1.1786886844252,0.749027315225703,BC,O,C,3,Premise,0,2
Participant_11,0.5,-1.5,0.748810250778661,0.745704638405641,0.75191586315168,CD,O,C,3,Premise,0,2
Participant_11,0.5,-2,0.692924879280326,0.547412417317901,0.838437341242752,DE,O,C,3,Premise,0,2
Participant_11,1,-0.5,0.59508320803775,0.59508320803775,0,EF,O,C,3,Premise,0,2
Participant_11,0.5,-1.5,0.652239920358397,0.660784716199942,0.643695124516853,BD,O,C,3,Inference,1,2
Participant_11,0.5,0,0.76819851903565,0.680416989526748,0.855980048544552,CE,O,C,3,Inference,1,2
Participant_11,0.5,-1.5,1.01733359675268,1.10192638282342,0.932740810681935,BE,O,C,3,Inference,2,2
Participant_11,1,0,0.841162962544786,0.841162962544786,0,AF,O,C,3,Anchor,3,2
Participant_11,0.5,-1,1.66512754460587,0.803397597409457,2.52685749180228,AB,S,D,3,Premise,0,3
Participant_11,1,0.5,1.16686944830758,1.16686944830758,0,BC,S,D,3,Premise,0,3
Participant_11,0.5,-1.5,1.19016102795149,1.38685451550509,0.993467540397887,CD,S,D,3,Premise,0,3
Participant_11,1,2,0.856707958516381,0.856707958516381,0,DE,S,D,3,Premise,0,3
Participant_11,1,2,0.903386821160439,0.903386821160439,0,EF,S,D,3,Premise,0,3
Participant_11,0.5,-1,1.01946293226865,1.21192776834141,0.826998096195894,BD,S,D,3,Inference,1,3
Participant_11,1,2,0.767009796123602,0.767009796123602,0,CE,S,D,3,Inference,1,3
Participant_11,1,0.5,0.83037798976784,0.83037798976784,0,BE,S,D,3,Inference,2,3
Participant_11,1,2,1.02280433923625,1.02280433923625,0,AF,S,D,3,Anchor,3,3
Participant_11,1,2,0.994032267168905,0.994032267168905,0,AB,F,U,3,Premise,0,3
Participant_11,1,0.5,1.43918218532076,1.43918218532076,0,BC,F,U,3,Premise,0,3
Participant_11,1,2,1.33227486619512,1.33227486619512,0,CD,F,U,3,Premise,0,3
Participant_11,1,2,1.18118749134055,1.18118749134055,0,DE,F,U,3,Premise,0,3
Participant_11,0,2,1.1174708656406,0,1.1174708656406,EF,F,U,3,Premise,0,3
Participant_11,1,0.5,2.13957218290875,2.13957218290875,0,BD,F,U,3,Inference,1,3
Participant_11,1,2,2.2110230765677,2.2110230765677,0,CE,F,U,3,Inference,1,3
Participant_11,1,2,1.25812375239275,1.25812375239275,0,BE,F,U,3,Inference,2,3
Participant_11,1,2,0.889425164081104,0.889425164081104,0,AF,F,U,3,Anchor,3,3
Participant_11,0.5,-0.5,0.691811076957947,0.64665654041346,0.736965613502434,AB,O,C,3,Premise,0,3
Participant_11,0.5,-2,0.836807048693117,0.815112919696276,0.858501177689959,BC,O,C,3,Premise,0,3
Participant_11,0.5,-2,0.79332206103436,0.656931437397361,0.929712684671358,CD,O,C,3,Premise,0,3
Participant_11,1,-0.5,0.911464646205559,0.911464646205559,0,DE,O,C,3,Premise,0,3
Participant_11,0.5,-1,0.76509239350753,0.633323754444973,0.896861032570087,EF,O,C,3,Premise,0,3
Participant_11,0.5,-1.5,0.690345507073971,0.747205615965413,0.633485398182529,BD,O,C,3,Inference,1,3
Participant_11,0.5,-2,1.05319284867574,0.794037655293323,1.31234804205815,CE,O,C,3,Inference,1,3
Participant_11,1,0,0.978233516187402,0.978233516187402,0,BE,O,C,3,Inference,2,3
Participant_11,1,-1,0.919696161089632,0.919696161089632,0,AF,O,C,3,Anchor,3,3
Participant_11,0,-0.5,1.32198303510495,0,1.32198303510495,AB,S,D,3,Premise,0,4
Participant_11,1,0,1.05169520662162,1.05169520662162,0,BC,S,D,3,Premise,0,4
Participant_11,1,-2,1.30108994062812,1.30108994062812,0,CD,S,D,3,Premise,0,4
Participant_11,1,2,0.824071318243114,0.824071318243114,0,DE,S,D,3,Premise,0,4
Participant_11,1,2,1.18685682470141,1.18685682470141,0,EF,S,D,3,Premise,0,4
Participant_11,1,2,0.924445408034899,0.924445408034899,0,BD,S,D,3,Inference,1,4
Participant_11,1,2,0.887139059798074,0.887139059798074,0,CE,S,D,3,Inference,1,4
Participant_11,1,2,1.4026099049122,1.4026099049122,0,BE,S,D,3,Inference,2,4
Participant_11,1,2,0.897504528590389,0.897504528590389,0,AF,S,D,3,Anchor,3,4
Participant_11,1,1.5,0.992688058376189,0.992688058376189,0,AB,F,U,3,Premise,0,4
Participant_11,1,2,1.73608016503044,1.73608016503044,0,BC,F,U,3,Premise,0,4
Participant_11,1,2,1.81246093609684,1.81246093609684,0,CD,F,U,3,Premise,0,4
Participant_11,1,2,1.16793013911615,1.16793013911615,0,DE,F,U,3,Premise,0,4
Participant_11,0.5,1,0.998534686693574,0.68347590482017,1.31359346856698,EF,F,U,3,Premise,0,4
Participant_11,1,2,1.34111831808377,1.34111831808377,0,BD,F,U,3,Inference,1,4
Participant_11,1,2,1.26631447147633,1.26631447147633,0,CE,F,U,3,Inference,1,4
Participant_11,1,2,1.50006696669129,1.50006696669129,0,BE,F,U,3,Inference,2,4
Participant_11,1,2,1.08962324180357,1.08962324180357,0,AF,F,U,3,Anchor,3,4
Participant_11,1,-1,0.728106766971223,0.728106766971223,0,AB,O,C,3,Premise,0,4
Participant_11,0,2,0.847010873748559,0,0.847010873748559,BC,O,C,3,Premise,0,4
Participant_11,1,-1.5,1.34203635188032,1.34203635188032,0,CD,O,C,3,Premise,0,4
Participant_11,1,-1.5,2.06467519871921,2.06467519871921,0,DE,O,C,3,Premise,0,4
Participant_11,1,2,0.636377538191482,0.636377538191482,0,EF,O,C,3,Premise,0,4
Participant_11,1,-1,0.982189939088585,0.982189939088585,0,BD,O,C,3,Inference,1,4
Participant_11,1,-1,0.919558892201621,0.919558892201621,0,CE,O,C,3,Inference,1,4
Participant_11,1,0,0.823000364339805,0.823000364339805,0,BE,O,C,3,Inference,2,4
Participant_11,1,-1.5,1.03463666079961,1.03463666079961,0,AF,O,C,3,Anchor,3,4
Participant_12,1,2,1.34527020439168,1.34527020439168,0,AB,S,D,3,Premise,0,1
Participant_12,0.5,-1,1.54783189905129,1.19372713230814,1.90193666579444,BC,S,D,3,Premise,0,1
Participant_12,1,-1,2.11896536683253,2.11896536683253,0,CD,S,D,3,Premise,0,1
Participant_12,0.5,0.5,2.14363938195015,2.94013065053286,1.34714811336744,DE,S,D,3,Premise,0,1
Participant_12,1,2,1.56462069779514,1.56462069779514,0,EF,S,D,3,Premise,0,1
Participant_12,0.5,0,2.34582339085864,3.04515089469442,1.64649588702287,BD,S,D,3,Inference,1,1
Participant_12,1,-0.5,2.13781398976766,2.13781398976766,0,CE,S,D,3,Inference,1,1
Participant_12,0.5,-0.5,1.7538520354492,2.23819090577854,1.26951316511986,BE,S,D,3,Inference,2,1
Participant_12,1,2,2.6509888592966,2.6509888592966,0,AF,S,D,3,Anchor,3,1
Participant_12,1,-2,1.69482991312202,1.69482991312202,0,AB,O,U,3,Premise,0,1
Participant_12,1,2,1.21311380349061,1.21311380349061,0,BC,O,U,3,Premise,0,1
Participant_12,0.5,-0.5,1.86279821009794,2.6323070133576,1.09328940683827,CD,O,U,3,Premise,0,1
Participant_12,1,-2,1.1154076286366,1.1154076286366,0,DE,O,U,3,Premise,0,1
Participant_12,0.5,0,1.31514027228263,1.73981505714028,0.89046548742499,EF,O,U,3,Premise,0,1
Participant_12,0,-1,1.06660688352804,0,1.06660688352804,BD,O,U,3,Inference,1,1
Participant_12,1,0,1.71751492012663,1.71751492012663,0,CE,O,U,3,Inference,1,1
Participant_12,1,0.5,1.98817474123916,1.98817474123916,0,BE,O,U,3,Inference,2,1
Participant_12,1,-1,1.54319062354057,1.54319062354057,0,AF,O,U,3,Anchor,3,1
Participant_12,1,2,1.19151566934011,1.19151566934011,0,AB,F,C,3,Premise,0,1
Participant_12,1,2,4.58017842572781,4.58017842572781,0,BC,F,C,3,Premise,0,1
Participant_12,1,2,1.84444427339145,1.84444427339145,0,CD,F,C,3,Premise,0,1
Participant_12,1,2,1.65250755628063,1.65250755628063,0,DE,F,C,3,Premise,0,1
Participant_12,1,2,2.53365149252568,2.53365149252568,0,EF,F,C,3,Premise,0,1
Participant_12,0,2,1.52869744600252,0,1.52869744600252,BD,F,C,3,Inference,1,1
Participant_12,1,1.5,1.16820563347028,1.16820563347028,0,CE,F,C,3,Inference,1,1
Participant_12,0,2,1.24071770555906,0,1.24071770555906,BE,F,C,3,Inference,2,1
Participant_12,1,2,1.86718239245442,1.86718239245442,0,AF,F,C,3,Anchor,3,1
Participant_12,1,2,1.7543808468165,1.7543808468165,0,AB,S,D,3,Premise,0,2
Participant_12,0.5,-1,1.00435826777721,0.916871160921801,1.09184537463261,BC,S,D,3,Premise,0,2
Participant_12,1,-1,1.54210400726652,1.54210400726652,0,CD,S,D,3,Premise,0,2
Participant_12,0,-1,1.8853687824253,0,1.8853687824253,DE,S,D,3,Premise,0,2
Participant_12,1,2,1.13823221515781,1.13823221515781,0,EF,S,D,3,Premise,0,2
Participant_12,0,-0.5,1.41810736333287,0,1.41810736333287,BD,S,D,3,Inference,1,2
Participant_12,1,0.5,1.3008597995597,1.3008597995597,0,CE,S,D,3,Inference,1,2
Participant_12,0.5,0.5,1.58696265734761,2.03150751009616,1.14241780459906,BE,S,D,3,Inference,2,2
Participant_12,1,1,1.65514494203853,1.65514494203853,0,AF,S,D,3,Anchor,3,2
Participant_12,1,0,0.929934674733431,0.929934674733431,0,AB,O,U,3,Premise,0,2
Participant_12,1,2,1.0635638448,1.0635638448,0,BC,O,U,3,Premise,0,2
Participant_12,0,-1,1.40259505005884,0,1.40259505005884,CD,O,U,3,Premise,0,2
Participant_12,1,0.5,1.04013732161275,1.04013732161275,0,DE,O,U,3,Premise,0,2
Participant_12,0.5,-1.5,1.99192414469053,1.06041022009413,2.92343806928693,EF,O,U,3,Premise,0,2
Participant_12,0,-1,1.59873762642974,0,1.59873762642974,BD,O,U,3,Inference,1,2
Participant_12,1,-0.5,1.54434856905345,1.54434856905345,0,CE,O,U,3,Inference,1,2
Participant_12,0.5,0.5,1.12806292367759,1.1277014024663,1.12842444488888,BE,O,U,3,Inference,2,2
Participant_12,1,1.5,1.16323131712784,1.16323131712784,0,AF,O,U,3,Anchor,3,2
Participant_12,1,2,2.07138363327522,2.07138363327522,0,AB,F,C,3,Premise,0,2
Participant_12,1,2,1.92579732233116,1.92579732233116,0,BC,F,C,3,Premise,0,2
Participant_12,1,2,1.6986275536126,1.6986275536126,0,CD,F,C,3,Premise,0,2
Participant_12,1,2,1.48860092060909,1.48860092060909,0,DE,F,C,3,Premise,0,2
Participant_12,1,2,0.974153414309967,0.974153414309967,0,EF,F,C,3,Premise,0,2
Participant_12,0,2,1.00085877323954,0,1.00085877323954,BD,F,C,3,Inference,1,2
Participant_12,1,1,1.23775908164907,1.23775908164907,0,CE,F,C,3,Inference,1,2
Participant_12,0,2,0.940716422658852,0,0.940716422658852,BE,F,C,3,Inference,2,2
Participant_12,1,2,0.901238255050657,0.901238255050657,0,AF,F,C,3,Anchor,3,2
Participant_12,1,2,2.70777642645635,2.70777642645635,0,AB,S,D,3,Premise,0,3
Participant_12,0,0,1.30246137188192,0,1.30246137188192,BC,S,D,3,Premise,0,3
Participant_12,0,0,2.06771607884207,0,2.06771607884207,CD,S,D,3,Premise,0,3
Participant_12,1,0,1.2364097274608,1.2364097274608,0,DE,S,D,3,Premise,0,3
Participant_12,1,2,1.07676873418836,1.07676873418836,0,EF,S,D,3,Premise,0,3
Participant_12,0,0,1.45966819075193,0,1.45966819075193,BD,S,D,3,Inference,1,3
Participant_12,1,0,1.37101390150406,1.37101390150406,0,CE,S,D,3,Inference,1,3
Participant_12,1,0,1.53466985852174,1.53466985852174,0,BE,S,D,3,Inference,2,3
Participant_12,1,1,1.10342970477905,1.10342970477905,0,AF,S,D,3,Anchor,3,3
Participant_12,1,-1.5,1.31812814631235,1.31812814631235,0,AB,O,U,3,Premise,0,3
Participant_12,1,2,1.1257719209118,1.1257719209118,0,BC,O,U,3,Premise,0,3
Participant_12,0,-0.5,1.60529658081464,0,1.60529658081464,CD,O,U,3,Premise,0,3
Participant_12,1,1,1.59894596938489,1.59894596938489,0,DE,O,U,3,Premise,0,3
Participant_12,1,1,1.62076322284997,1.62076322284997,0,EF,O,U,3,Premise,0,3
Participant_12,0,-0.5,1.59328068311856,0,1.59328068311856,BD,O,U,3,Inference,1,3
Participant_12,0,-2,2.00291731453126,0,2.00291731453126,CE,O,U,3,Inference,1,3
Participant_12,1,-1.5,1.49246270609797,1.49246270609797,0,BE,O,U,3,Inference,2,3
Participant_12,1,2,0.888628631248366,0.888628631248366,0,AF,O,U,3,Anchor,3,3
Participant_12,1,2,0.932097900662484,0.932097900662484,0,AB,F,C,3,Premise,0,3
Participant_12,1,2,1.58354937368836,1.58354937368836,0,BC,F,C,3,Premise,0,3
Participant_12,1,2,1.55032046841234,1.55032046841234,0,CD,F,C,3,Premise,0,3
Participant_12,1,2,1.15260505667879,1.15260505667879,0,DE,F,C,3,Premise,0,3
Participant_12,1,2,0.915944137403585,0.915944137403585,0,EF,F,C,3,Premise,0,3
Participant_12,0,2,0.955981392819012,0,0.955981392819012,BD,F,C,3,Inference,1,3
Participant_12,1,1,1.72042376751801,1.72042376751801,0,CE,F,C,3,Inference,1,3
Participant_12,0,2,0.937270809920392,0,0.937270809920392,BE,F,C,3,Inference,2,3
Participant_12,1,2,0.910442805753519,0.910442805753519,0,AF,F,C,3,Anchor,3,3
Participant_12,1,2,1.51209620723444,1.51209620723444,0,AB,S,D,3,Premise,0,4
Participant_12,0,0,2.88306495065967,0,2.88306495065967,BC,S,D,3,Premise,0,4
Participant_12,0.5,-1,1.79013142027293,2.55378378517071,1.02647905537515,CD,S,D,3,Premise,0,4
Participant_12,1,0,2.1528105772536,2.1528105772536,0,DE,S,D,3,Premise,0,4
Participant_12,1,2,1.03871125000637,1.03871125000637,0,EF,S,D,3,Premise,0,4
Participant_12,0,0,1.34861113249281,0,1.34861113249281,BD,S,D,3,Inference,1,4
Participant_12,1,0.5,1.22842521462917,1.22842521462917,0,CE,S,D,3,Inference,1,4
Participant_12,1,0,2.25904239214651,2.25904239214651,0,BE,S,D,3,Inference,2,4
Participant_12,1,0,1.60389154876816,1.60389154876816,0,AF,S,D,3,Anchor,3,4
Participant_12,1,-1.5,0.976521904234005,0.976521904234005,0,AB,O,U,3,Premise,0,4
Participant_12,1,1,0.91333933730516,0.91333933730516,0,BC,O,U,3,Premise,0,4
Participant_12,0,-1,1.20625388077224,0,1.20625388077224,CD,O,U,3,Premise,0,4
Participant_12,1,0,1.78053147979949,1.78053147979949,0,DE,O,U,3,Premise,0,4
Participant_12,1,1,1.30077538474166,1.30077538474166,0,EF,O,U,3,Premise,0,4
Participant_12,0,-1,2.70335734922082,0,2.70335734922082,BD,O,U,3,Inference,1,4
Participant_12,0.5,-1.5,2.11204643071574,2.57207126765888,1.65202159377259,CE,O,U,3,Inference,1,4
Participant_12,1,0,1.13879181612469,1.13879181612469,0,BE,O,U,3,Inference,2,4
Participant_12,1,0.5,0.96604394702149,0.96604394702149,0,AF,O,U,3,Anchor,3,4
Participant_12,1,2,0.834626753082603,0.834626753082603,0,AB,F,C,3,Premise,0,4
Participant_12,1,2,1.27360638576306,1.27360638576306,0,BC,F,C,3,Premise,0,4
Participant_12,1,2,1.39062892888114,1.39062892888114,0,CD,F,C,3,Premise,0,4
Participant_12,1,2,1.51639443529325,1.51639443529325,0,DE,F,C,3,Premise,0,4
Participant_12,1,2,0.697889886129815,0.697889886129815,0,EF,F,C,3,Premise,0,4
Participant_12,0,2,0.955366370573302,0,0.955366370573302,BD,F,C,3,Inference,1,4
Participant_12,1,1,0.969431059521412,0.969431059521412,0,CE,F,C,3,Inference,1,4
Participant_12,0,2,0.987564850593344,0,0.987564850593344,BE,F,C,3,Inference,2,4
Participant_12,1,2,0.715882814785118,0.715882814785118,0,AF,F,C,3,Anchor,3,4
Participant_14,0.5,-0.5,2.79074268882778,2.78510517105951,2.79638020659604,AB,F,D,3,Premise,0,1
Participant_14,0,0.5,12.824703011705,0,12.824703011705,BC,F,D,3,Premise,0,1
Participant_14,1,-1,7.03202393353604,7.03202393353604,0,CD,F,D,3,Premise,0,1
Participant_14,0.5,0,3.96183745311055,2.36481246760741,5.55886243861369,DE,F,D,3,Premise,0,1
Participant_14,0,0,4.35339349217156,0,4.35339349217156,EF,F,D,3,Premise,0,1
