ID,acc,Confidence,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_10,0.5,1,5.42717693061786,9.07198791007977,1.78236595115595,AB,F,C,2,Premise,0,2
Participant_10,1,-1,3.87467915001253,0,3.87467915001253,BC,F,C,2,Premise,0,2
Participant_10,0.5,1,1.51495794697257,1.09640021963423,1.93351567431091,CD,F,C,2,Premise,0,2
Participant_10,0.5,-1,4.33902233762637,6.78429079452326,1.89375388072949,DE,F,C,2,Premise,0,2
Participant_10,0,0,2.60150379991319,2.60150379991319,0,EF,F,C,2,Premise,0,2
Participant_10,0.5,-1,2.22397099649243,2.02732497575198,2.42061701723287,BD,F,C,2,Inference,1,2
Participant_10,0.5,0.5,1.42497652316888,1.07114069163072,1.77881235470704,CE,F,C,2,Inference,1,2
Participant_10,0.5,0,3.58223894536422,4.63845170957211,2.52602618115634,BE,F,C,2,Inference,2,2
Participant_10,0.5,-1.5,3.19033267820851,4.40810784459609,1.97255751182092,AF,F,C,2,Anchor,3,2
Participant_10,0.5,0.5,1.92326438244709,1.85749334182037,1.9890354230738,AB,O,D,2,Premise,0,3
Participant_10,0,-0.5,1.58130782611988,1.58130782611988,0,BC,O,D,2,Premise,0,3
Participant_10,0,-1,1.0793039569362,1.0793039569362,0,CD,O,D,2,Premise,0,3
Participant_10,1,-1.5,2.19173641294765,0,2.19173641294765,DE,O,D,2,Premise,0,3
Participant_10,1,-0.5,1.6879208510145,0,1.6879208510145,EF,O,D,2,Premise,0,3
Participant_10,0,0,1.09249152011762,1.09249152011762,0,BD,O,D,2,Inference,1,3
Participant_10,0,-2,0.758364678535145,0.758364678535145,0,CE,O,D,2,Inference,1,3
Participant_10,0.5,0,1.55743509875538,1.21707676281221,1.89779343469854,BE,O,D,2,Inference,2,3
Participant_10,1,-1.5,1.25111354574619,0,1.25111354574619,AF,O,D,2,Anchor,3,3
Participant_10,0,-2,1.93100172933191,1.93100172933191,0,AB,S,U,2,Premise,0,3
Participant_10,1,-1,2.45971453202947,0,2.45971453202947,BC,S,U,2,Premise,0,3
Participant_10,0.5,0.5,1.75792336547602,2.22367387991835,1.29217285103368,CD,S,U,2,Premise,0,3
Participant_10,0.5,0.5,0.864919716947043,0.597671817035007,1.13216761685908,DE,S,U,2,Premise,0,3
Participant_10,1,0,1.02639667886251,0,1.02639667886251,EF,S,U,2,Premise,0,3
Participant_10,0.5,0.5,1.19160632822241,1.462145089361,0.92106756708381,BD,S,U,2,Inference,1,3
Participant_10,0,-0.5,2.16480323082214,2.16480323082214,0,CE,S,U,2,Inference,1,3
Participant_10,0.5,-2,1.18391029028862,1.25846628316503,1.10935429741221,BE,S,U,2,Inference,2,3
Participant_10,1,0,0.835119026236498,0,0.835119026236498,AF,S,U,2,Anchor,3,3
Participant_10,0.5,0.5,2.31194341956507,2.78009164943796,1.84379518969217,AB,F,C,2,Premise,0,3
Participant_10,0.5,0.5,7.56709472322837,5.89992148732563,9.2342679591311,BC,F,C,2,Premise,0,3
Participant_10,0.5,0,2.80241464954088,3.02987022317393,2.57495907590783,CD,F,C,2,Premise,0,3
Participant_10,0.5,0,3.4121281552616,3.83502999389748,2.98922631662572,DE,F,C,2,Premise,0,3
Participant_10,0.5,-0.5,6.03742052516463,9.14885130315815,2.92598974717112,EF,F,C,2,Premise,0,3
Participant_10,0.5,-1.5,3.27309658085142,4.38413376917742,2.16205939252541,BD,F,C,2,Inference,1,3
Participant_10,0.5,-0.5,1.52478024148877,1.20374962154892,1.84581086142862,CE,F,C,2,Inference,1,3
Participant_10,0.5,0,2.25360183299199,3.22696935953718,1.2802343064468,BE,F,C,2,Inference,2,3
Participant_10,0.5,-1,3.71332919388806,1.74534286432754,5.68131552344857,AF,F,C,2,Anchor,3,3
Participant_10,1,0,1.45318797370783,0,1.45318797370783,AB,O,D,2,Premise,0,4
Participant_10,0,0,1.29616339872518,1.29616339872518,0,BC,O,D,2,Premise,0,4
Participant_10,1,0,0.97909176745452,0,0.97909176745452,CD,O,D,2,Premise,0,4
Participant_10,1,-1,1.07117584272783,0,1.07117584272783,DE,O,D,2,Premise,0,4
Participant_10,0.5,-1.5,0.80259091818516,0.701858133244968,0.903323703125352,EF,O,D,2,Premise,0,4
Participant_10,0.5,0.5,1.21093532710802,0.754177336006251,1.66769331820979,BD,O,D,2,Inference,1,4
Participant_10,0,-0.5,2.42101419898972,2.42101419898972,0,CE,O,D,2,Inference,1,4
Participant_10,0.5,-0.5,1.31967768751929,0.787846956736757,1.85150841830182,BE,O,D,2,Inference,2,4
Participant_10,0.5,-2,0.999986657978297,1.13203009139397,0.867943224562623,AF,O,D,2,Anchor,3,4
Participant_10,0.5,-2,0.938847095290839,0.848965736659011,1.02872845392267,AB,S,U,2,Premise,0,4
Participant_10,0.5,-1.5,1.10774119554844,1.02797616909811,1.18750622199877,BC,S,U,2,Premise,0,4
Participant_10,0.5,0.5,1.60243902439106,1.85352819528634,1.35134985349578,CD,S,U,2,Premise,0,4
Participant_10,0.5,1,1.599946375336,1.13353722681495,2.06635552385706,DE,S,U,2,Premise,0,4
Participant_10,1,0,1.11079138721107,0,1.11079138721107,EF,S,U,2,Premise,0,4
Participant_10,0.5,-0.5,1.12321460643579,1.20853889456339,1.0378903183082,BD,S,U,2,Inference,1,4
Participant_10,0.5,-0.5,1.55198873111658,1.21748266819486,1.8864947940383,CE,S,U,2,Inference,1,4
Participant_10,1,-1.5,2.46042525131998,0,2.46042525131998,BE,S,U,2,Inference,2,4
Participant_10,1,-0.5,0.898895947615529,0,0.898895947615529,AF,S,U,2,Anchor,3,4
Participant_10,0.5,0,1.55326058509672,1.75386482477916,1.35265634541429,AB,F,C,2,Premise,0,4
Participant_10,0.5,0.5,5.18777768084692,3.93922503374051,6.43633032795333,BC,F,C,2,Premise,0,4
Participant_10,0.5,0.5,2.82535420504428,3.41363452094083,2.23707388914772,CD,F,C,2,Premise,0,4
Participant_10,1,0,1.90777378087296,0,1.90777378087296,DE,F,C,2,Premise,0,4
Participant_10,0,0.5,3.56771384440071,3.56771384440071,0,EF,F,C,2,Premise,0,4
Participant_10,0.5,-1,2.65384250255011,2.00943024431035,3.29825476078986,BD,F,C,2,Inference,1,4
Participant_10,0.5,0.5,1.90351280064351,1.30063785131642,2.5063877499706,CE,F,C,2,Inference,1,4
Participant_10,0.5,0,2.7106246119256,3.90357309632236,1.51767612752883,BE,F,C,2,Inference,2,4
Participant_10,0,-2,1.39907478203531,1.39907478203531,0,AF,F,C,2,Anchor,3,4
Participant_11,1,-1,1.58901746265474,0,1.58901746265474,AB,S,D,2,Premise,0,1
Participant_11,1,-1,1.39015820559871,0,1.39015820559871,BC,S,D,2,Premise,0,1
Participant_11,0,0,1.65328085471265,1.65328085471265,0,CD,S,D,2,Premise,0,1
Participant_11,1,2,1.10455809680934,0,1.10455809680934,DE,S,D,2,Premise,0,1
Participant_11,1,2,2.00287828483124,0,2.00287828483124,EF,S,D,2,Premise,0,1
Participant_11,1,0.5,1.96443093707421,0,1.96443093707421,BD,S,D,2,Inference,1,1
Participant_11,0.5,0,1.0821334920729,0.711004089847847,1.45326289429795,CE,S,D,2,Inference,1,1
Participant_11,1,2,1.04001888409402,0,1.04001888409402,BE,S,D,2,Inference,2,1
Participant_11,1,2,1.20186172533067,0,1.20186172533067,AF,S,D,2,Anchor,3,1
Participant_11,1,2,2.05022322230434,0,2.05022322230434,AB,F,U,2,Premise,0,1
Participant_11,1,2,3.92572162382203,0,3.92572162382203,BC,F,U,2,Premise,0,1
Participant_11,1,2,2.04858317981052,0,2.04858317981052,CD,F,U,2,Premise,0,1
Participant_11,1,2,2.1850687370752,0,2.1850687370752,DE,F,U,2,Premise,0,1
Participant_11,1,2,1.16503979514891,0,1.16503979514891,EF,F,U,2,Premise,0,1
Participant_11,0.5,-1.5,6.1685271946335,6.89970647550217,5.43734791376482,BD,F,U,2,Inference,1,1
Participant_11,1,1.5,2.38756395190649,0,2.38756395190649,CE,F,U,2,Inference,1,1
Participant_11,1,2,2.75745434205601,0,2.75745434205601,BE,F,U,2,Inference,2,1
Participant_11,1,2,1.36530227378898,0,1.36530227378898,AF,F,U,2,Anchor,3,1
Participant_11,0.5,-0.5,1.18235029994321,1.31138998219831,1.05331061768811,AB,O,C,2,Premise,0,1
Participant_11,1,0.5,0.872828200932418,0,0.872828200932418,BC,O,C,2,Premise,0,1
Participant_11,0,0,1.38542409671936,1.38542409671936,0,CD,O,C,2,Premise,0,1
Participant_11,1,0,1.77108475776913,0,1.77108475776913,DE,O,C,2,Premise,0,1
Participant_11,1,0.5,0.874245790844725,0,0.874245790844725,EF,O,C,2,Premise,0,1
Participant_11,0,0,1.02336752654446,1.02336752654446,0,BD,O,C,2,Inference,1,1
Participant_11,0,-0.5,1.12067141163789,1.12067141163789,0,CE,O,C,2,Inference,1,1
Participant_11,1,0.5,1.0512315713313,0,1.0512315713313,BE,O,C,2,Inference,2,1
Participant_11,1,1.5,1.00979638020726,0,1.00979638020726,AF,O,C,2,Anchor,3,1
Participant_11,1,-1,1.75140039923281,0,1.75140039923281,AB,S,D,2,Premise,0,2
Participant_11,1,-1,1.03416609792112,0,1.03416609792112,BC,S,D,2,Premise,0,2
Participant_11,0.5,0.5,0.968961066948395,0.953527168974688,0.984394964922103,CD,S,D,2,Premise,0,2
Participant_11,1,2,3.65173702872926,0,3.65173702872926,DE,S,D,2,Premise,0,2
Participant_11,1,2,1.01245760059101,0,1.01245760059101,EF,S,D,2,Premise,0,2
Participant_11,0,0,3.67837386400424,3.67837386400424,0,BD,S,D,2,Inference,1,2
Participant_11,1,2,1.31321732615834,0,1.31321732615834,CE,S,D,2,Inference,1,2
Participant_11,1,2,1.36835143914141,0,1.36835143914141,BE,S,D,2,Inference,2,2
Participant_11,1,2,0.761686329045915,0,0.761686329045915,AF,S,D,2,Anchor,3,2
Participant_11,1,2,2.12587120842727,0,2.12587120842727,AB,F,U,2,Premise,0,2
Participant_11,1,2,4.31258204061305,0,4.31258204061305,BC,F,U,2,Premise,0,2
Participant_11,1,2,1.37179958229171,0,1.37179958229171,CD,F,U,2,Premise,0,2
Participant_11,1,2,2.49772184961694,0,2.49772184961694,DE,F,U,2,Premise,0,2
Participant_11,1,0.5,1.60971992015038,0,1.60971992015038,EF,F,U,2,Premise,0,2
Participant_11,1,1.5,4.05963422331479,0,4.05963422331479,BD,F,U,2,Inference,1,2
Participant_11,1,2,1.31598297352684,0,1.31598297352684,CE,F,U,2,Inference,1,2
Participant_11,1,2,1.8210955340146,0,1.8210955340146,BE,F,U,2,Inference,2,2
Participant_11,1,2,1.50017626864428,0,1.50017626864428,AF,F,U,2,Anchor,3,2
Participant_11,0,-1.5,1.22487568827273,1.22487568827273,0,AB,O,C,2,Premise,0,2
Participant_11,0.5,0,1.01260744177125,1.23864876099105,0.786566122551449,BC,O,C,2,Premise,0,2
Participant_11,0.5,0.5,1.28817280998555,1.65050981922104,0.925835800750065,CD,O,C,2,Premise,0,2
Participant_11,1,2,1.02189374617956,0,1.02189374617956,DE,O,C,2,Premise,0,2
Participant_11,1,2,0.632705916159466,0,0.632705916159466,EF,O,C,2,Premise,0,2
Participant_11,0,-1,0.806296665006812,0.806296665006812,0,BD,O,C,2,Inference,1,2
Participant_11,0.5,0,1.0350292241601,1.13143483191379,0.938623616406403,CE,O,C,2,Inference,1,2
Participant_11,1,-1,1.05383968020033,0,1.05383968020033,BE,O,C,2,Inference,2,2
Participant_11,1,2,0.880400825153629,0,0.880400825153629,AF,O,C,2,Anchor,3,2
Participant_11,1,-1.5,1.39404227368505,0,1.39404227368505,AB,S,D,2,Premise,0,3
Participant_11,1,2,3.14199093768912,0,3.14199093768912,BC,S,D,2,Premise,0,3
Participant_11,0,0.5,1.10490601571291,1.10490601571291,0,CD,S,D,2,Premise,0,3
Participant_11,1,2,1.07036018330109,0,1.07036018330109,DE,S,D,2,Premise,0,3
Participant_11,1,2,1.13330040590517,0,1.13330040590517,EF,S,D,2,Premise,0,3
Participant_11,1,-1.5,1.10951722403843,0,1.10951722403843,BD,S,D,2,Inference,1,3
Participant_11,1,0.5,1.08574122633945,0,1.08574122633945,CE,S,D,2,Inference,1,3
Participant_11,1,1,0.810701841710397,0,0.810701841710397,BE,S,D,2,Inference,2,3
Participant_11,1,0,0.749771646151203,0,0.749771646151203,AF,S,D,2,Anchor,3,3
Participant_11,1,2,1.84407357612508,0,1.84407357612508,AB,F,U,2,Premise,0,3
Participant_11,1,2,2.99316298307167,0,2.99316298307167,BC,F,U,2,Premise,0,3
Participant_11,1,2,2.83474596275846,0,2.83474596275846,CD,F,U,2,Premise,0,3
Participant_11,1,2,1.65570935942742,0,1.65570935942742,DE,F,U,2,Premise,0,3
Participant_11,1,2,0.964788349334412,0,0.964788349334412,EF,F,U,2,Premise,0,3
Participant_11,1,-1.5,4.13690685728943,0,4.13690685728943,BD,F,U,2,Inference,1,3
Participant_11,1,2,1.30841188877093,0,1.30841188877093,CE,F,U,2,Inference,1,3
Participant_11,1,2,1.15011109799525,0,1.15011109799525,BE,F,U,2,Inference,2,3
Participant_11,0.5,0,0.900375629254995,1.16631908986892,0.634432168641069,AF,F,U,2,Anchor,3,3
Participant_11,0.5,-2,1.07305578504747,0.845276154213934,1.30083541588101,AB,O,C,2,Premise,0,3
Participant_11,1,-1.5,0.437223473749327,0,0.437223473749327,BC,O,C,2,Premise,0,3
Participant_11,0,-2,1.31232777244804,1.31232777244804,0,CD,O,C,2,Premise,0,3
Participant_11,1,0,0.812229759896582,0,0.812229759896582,DE,O,C,2,Premise,0,3
Participant_11,1,2,0.690022476173908,0,0.690022476173908,EF,O,C,2,Premise,0,3
Participant_11,0,-2,1.12089335106066,1.12089335106066,0,BD,O,C,2,Inference,1,3
Participant_11,0.5,-1.5,1.10215165774935,1.40850707897334,0.795796236525348,CE,O,C,2,Inference,1,3
Participant_11,0.5,-1.5,1.35352357689044,1.45526060562406,1.25178654815682,BE,O,C,2,Inference,2,3
Participant_11,1,1.5,0.810268482549873,0,0.810268482549873,AF,O,C,2,Anchor,3,3
Participant_11,1,-2,0.87913872111676,0,0.87913872111676,AB,S,D,2,Premise,0,4
Participant_11,1,-1,1.41956761583424,0,1.41956761583424,BC,S,D,2,Premise,0,4
Participant_11,0,0,1.40611295561757,1.40611295561757,0,CD,S,D,2,Premise,0,4
Participant_11,1,2,1.04172101830409,0,1.04172101830409,DE,S,D,2,Premise,0,4
Participant_11,1,2,0.655503071233397,0,0.655503071233397,EF,S,D,2,Premise,0,4
Participant_11,0.5,-1.5,1.42404668681411,1.91321424722264,0.934879126405576,BD,S,D,2,Inference,1,4
Participant_11,1,0,1.18606938877929,0,1.18606938877929,CE,S,D,2,Inference,1,4
Participant_11,1,2,1.02466940007071,0,1.02466940007071,BE,S,D,2,Inference,2,4
Participant_11,1,2,1.11182359793384,0,1.11182359793384,AF,S,D,2,Anchor,3,4
Participant_11,1,2,1.84043967096659,0,1.84043967096659,AB,F,U,2,Premise,0,4
Participant_11,1,2,4.06167478306452,0,4.06167478306452,BC,F,U,2,Premise,0,4
Participant_11,1,2,1.28176966536921,0,1.28176966536921,CD,F,U,2,Premise,0,4
Participant_11,1,2,2.30296346851537,0,2.30296346851537,DE,F,U,2,Premise,0,4
Participant_11,1,2,1.04128329732703,0,1.04128329732703,EF,F,U,2,Premise,0,4
Participant_11,1,2,2.17166975414875,0,2.17166975414875,BD,F,U,2,Inference,1,4
Participant_11,1,2,1.16835195229578,0,1.16835195229578,CE,F,U,2,Inference,1,4
Participant_11,1,2,1.39311987807741,0,1.39311987807741,BE,F,U,2,Inference,2,4
Participant_11,1,0.5,0.956764405535068,0,0.956764405535068,AF,F,U,2,Anchor,3,4
Participant_11,0,0.5,0.999157143374759,0.999157143374759,0,AB,O,C,2,Premise,0,4
Participant_11,0.5,-1.5,0.754897035501926,0.681030722567812,0.828763348436041,BC,O,C,2,Premise,0,4
Participant_11,0,-2,0.739177823506907,0.739177823506907,0,CD,O,C,2,Premise,0,4
Participant_11,1,0,0.755399413978012,0,0.755399413978012,DE,O,C,2,Premise,0,4
Participant_11,1,2,0.669302827995125,0,0.669302827995125,EF,O,C,2,Premise,0,4
Participant_11,0,-1.5,1.2213592955377,1.2213592955377,0,BD,O,C,2,Inference,1,4
Participant_11,0.5,-1,1.14769516556771,1.31327326002065,0.982117071114772,CE,O,C,2,Inference,1,4
Participant_11,0,-1.5,0.723814484303148,0.723814484303148,0,BE,O,C,2,Inference,2,4
Participant_11,1,-0.5,0.622155455090251,0,0.622155455090251,AF,O,C,2,Anchor,3,4
Participant_12,1,2,1.50804168890318,0,1.50804168890318,AB,S,D,2,Premise,0,1
Participant_12,1,1,2.15488885011655,0,2.15488885011655,BC,S,D,2,Premise,0,1
Participant_12,0,0.5,1.47159058253601,1.47159058253601,0,CD,S,D,2,Premise,0,1
Participant_12,1,1.5,2.87060660330826,0,2.87060660330826,DE,S,D,2,Premise,0,1
Participant_12,1,2,1.57129987889493,0,1.57129987889493,EF,S,D,2,Premise,0,1
Participant_12,1,-2,3.92548365080802,0,3.92548365080802,BD,S,D,2,Inference,1,1
Participant_12,0.5,-0.5,4.2129898086896,5.03427224023471,3.39170737714448,CE,S,D,2,Inference,1,1
Participant_12,1,-1.5,3.34412357855399,0,3.34412357855399,BE,S,D,2,Inference,2,1
Participant_12,1,-1,2.69400786157348,0,2.69400786157348,AF,S,D,2,Anchor,3,1
Participant_12,0.5,0.5,2.98657785623436,4.08133749333501,1.89181821913371,AB,O,U,2,Premise,0,1
Participant_12,1,2,1.25828980048755,0,1.25828980048755,BC,O,U,2,Premise,0,1
Participant_12,1,2,2.28084511884663,0,2.28084511884663,CD,O,U,2,Premise,0,1
Participant_12,1,2,1.62787470750482,0,1.62787470750482,DE,O,U,2,Premise,0,1
Participant_12,1,2,1.12416868508444,0,1.12416868508444,EF,O,U,2,Premise,0,1
Participant_12,1,2,1.49027669444331,0,1.49027669444331,BD,O,U,2,Inference,1,1
Participant_12,1,2,1.53933274148949,0,1.53933274148949,CE,O,U,2,Inference,1,1
Participant_12,1,2,1.37565581509989,0,1.37565581509989,BE,O,U,2,Inference,2,1
Participant_12,0.5,-2,2.72433905332582,4.14702830575698,1.30164980089467,AF,O,U,2,Anchor,3,1
Participant_12,1,1,1.19313164539199,0,1.19313164539199,AB,F,C,2,Premise,0,1
Participant_12,1,2,1.40579765179064,0,1.40579765179064,BC,F,C,2,Premise,0,1
Participant_12,1,2,1.98359512910974,0,1.98359512910974,CD,F,C,2,Premise,0,1
Participant_12,1,2,1.82771742476689,0,1.82771742476689,DE,F,C,2,Premise,0,1
Participant_12,1,2,1.54681098361834,0,1.54681098361834,EF,F,C,2,Premise,0,1
Participant_12,0,2,1.10871803030022,1.10871803030022,0,BD,F,C,2,Inference,1,1
Participant_12,1,2,1.46375851841003,0,1.46375851841003,CE,F,C,2,Inference,1,1
Participant_12,0,2,1.3364008169483,1.3364008169483,0,BE,F,C,2,Inference,2,1
Participant_12,1,2,0.996644977214601,0,0.996644977214601,AF,F,C,2,Anchor,3,1
Participant_12,1,2,3.06631121967439,0,3.06631121967439,AB,S,D,2,Premise,0,2
Participant_12,1,1,2.23751770392846,0,2.23751770392846,BC,S,D,2,Premise,0,2
Participant_12,0,-1,1.42690047826545,1.42690047826545,0,CD,S,D,2,Premise,0,2
Participant_12,1,0,2.31618318691471,0,2.31618318691471,DE,S,D,2,Premise,0,2
Participant_12,1,2,1.60369781190093,0,1.60369781190093,EF,S,D,2,Premise,0,2
Participant_12,1,-1,2.96565566115169,0,2.96565566115169,BD,S,D,2,Inference,1,2
Participant_12,0.5,-1,2.85402751549918,3.6645577609961,2.04349727000226,CE,S,D,2,Inference,1,2
Participant_12,1,2,2.01666683772055,0,2.01666683772055,BE,S,D,2,Inference,2,2
Participant_12,1,-2,1.41616830534622,0,1.41616830534622,AF,S,D,2,Anchor,3,2
Participant_12,1,0,1.91429784679349,0,1.91429784679349,AB,O,U,2,Premise,0,2
Participant_12,1,2,1.07926254156337,0,1.07926254156337,BC,O,U,2,Premise,0,2
Participant_12,1,2,1.09782113387337,0,1.09782113387337,CD,O,U,2,Premise,0,2
Participant_12,1,2,1.22914554169256,0,1.22914554169256,DE,O,U,2,Premise,0,2
Participant_12,0.5,1,3.17617102508302,1.9681267703927,4.38421527977334,EF,O,U,2,Premise,0,2
Participant_12,1,0.5,2.1167273902829,0,2.1167273902829,BD,O,U,2,Inference,1,2
Participant_12,1,0,1.56648492343811,0,1.56648492343811,CE,O,U,2,Inference,1,2
Participant_12,1,1.5,0.958454267416528,0,0.958454267416528,BE,O,U,2,Inference,2,2
Participant_12,1,-1,1.6119681124037,0,1.6119681124037,AF,O,U,2,Anchor,3,2
Participant_12,1,2,1.17754859600245,0,1.17754859600245,AB,F,C,2,Premise,0,2
Participant_12,0.5,2,1.07578641364671,0.887622131449461,1.26395069584396,BC,F,C,2,Premise,0,2
Participant_12,1,2,1.17782903649641,0,1.17782903649641,CD,F,C,2,Premise,0,2
Participant_12,1,2,1.47462975696908,0,1.47462975696908,DE,F,C,2,Premise,0,2
Participant_12,1,2,1.12435034279042,0,1.12435034279042,EF,F,C,2,Premise,0,2
Participant_12,0,2,0.945289728639182,0.945289728639182,0,BD,F,C,2,Inference,1,2
Participant_12,1,0,3.0899077343056,0,3.0899077343056,CE,F,C,2,Inference,1,2
Participant_12,0,2,0.950196026107733,0.950196026107733,0,BE,F,C,2,Inference,2,2
Participant_12,1,2,0.776714458723291,0,0.776714458723291,AF,F,C,2,Anchor,3,2
Participant_12,1,2,1.29488766985742,0,1.29488766985742,AB,S,D,2,Premise,0,3
Participant_12,1,1,1.29183874543378,0,1.29183874543378,BC,S,D,2,Premise,0,3
Participant_12,0,2,2.73982639886526,2.73982639886526,0,CD,S,D,2,Premise,0,3
Participant_12,1,-1,2.9838655630374,0,2.9838655630374,DE,S,D,2,Premise,0,3
Participant_12,1,2,1.03945846504212,0,1.03945846504212,EF,S,D,2,Premise,0,3
Participant_12,1,-1,2.17946139003834,0,2.17946139003834,BD,S,D,2,Inference,1,3
Participant_12,0,0.5,1.53531702861073,1.53531702861073,0,CE,S,D,2,Inference,1,3
Participant_12,1,1,2.74459619647678,0,2.74459619647678,BE,S,D,2,Inference,2,3
Participant_12,1,0,1.30401263393287,0,1.30401263393287,AF,S,D,2,Anchor,3,3
Participant_12,1,-2,2.49261027751345,0,2.49261027751345,AB,O,U,2,Premise,0,3
Participant_12,1,2,1.01218723059355,0,1.01218723059355,BC,O,U,2,Premise,0,3
Participant_12,1,1.5,1.21049842974389,0,1.21049842974389,CD,O,U,2,Premise,0,3
Participant_12,1,2,1.97870781846723,0,1.97870781846723,DE,O,U,2,Premise,0,3
Participant_12,1,2,1.48958367543673,0,1.48958367543673,EF,O,U,2,Premise,0,3
Participant_12,1,-1,2.30592517139667,0,2.30592517139667,BD,O,U,2,Inference,1,3
Participant_12,1,-1,2.57391210640344,0,2.57391210640344,CE,O,U,2,Inference,1,3
Participant_12,1,1,1.58337601091989,0,1.58337601091989,BE,O,U,2,Inference,2,3
Participant_12,1,-1,1.06212950038753,0,1.06212950038753,AF,O,U,2,Anchor,3,3
Participant_12,1,2,0.841701475841546,0,0.841701475841546,AB,F,C,2,Premise,0,3
Participant_12,1,2,1.14328892812046,0,1.14328892812046,BC,F,C,2,Premise,0,3
Participant_12,1,2,1.30684782831668,0,1.30684782831668,CD,F,C,2,Premise,0,3
Participant_12,1,2,1.10144787347599,0,1.10144787347599,DE,F,C,2,Premise,0,3
Participant_12,1,2,0.704070107560256,0,0.704070107560256,EF,F,C,2,Premise,0,3
Participant_12,0,2,0.884127016706771,0.884127016706771,0,BD,F,C,2,Inference,1,3
Participant_12,1,0.5,1.18094852005379,0,1.18094852005379,CE,F,C,2,Inference,1,3
Participant_12,0,2,0.988038045488793,0.988038045488793,0,BE,F,C,2,Inference,2,3
Participant_12,1,2,0.807885175909178,0,0.807885175909178,AF,F,C,2,Anchor,3,3
Participant_12,1,2,1.31083095570284,0,1.31083095570284,AB,S,D,2,Premise,0,4
Participant_12,1,2,1.10087672934242,0,1.10087672934242,BC,S,D,2,Premise,0,4
Participant_12,0,1.5,1.90118436717239,1.90118436717239,0,CD,S,D,2,Premise,0,4
Participant_12,1,1.5,2.35712442013391,0,2.35712442013391,DE,S,D,2,Premise,0,4
Participant_12,1,2,1.33687394802837,0,1.33687394802837,EF,S,D,2,Premise,0,4
Participant_12,1,-0.5,1.63295855741308,0,1.63295855741308,BD,S,D,2,Inference,1,4
Participant_12,0,-1,2.22295481136462,2.22295481136462,0,CE,S,D,2,Inference,1,4
Participant_12,1,1.5,1.67239829221216,0,1.67239829221216,BE,S,D,2,Inference,2,4
Participant_12,1,0,1.47712113592206,0,1.47712113592206,AF,S,D,2,Anchor,3,4
Participant_12,1,-1,1.45747259739801,0,1.45747259739801,AB,O,U,2,Premise,0,4
Participant_12,1,2,1.71136900119382,0,1.71136900119382,BC,O,U,2,Premise,0,4
Participant_12,1,2,1.17433212570177,0,1.17433212570177,CD,O,U,2,Premise,0,4
Participant_12,0.5,0.5,1.04601456340606,1.02064842563414,1.07138070117799,DE,O,U,2,Premise,0,4
Participant_12,1,2,1.11379880126333,0,1.11379880126333,EF,O,U,2,Premise,0,4
Participant_12,0.5,-0.5,2.40876831971764,3.18377755655092,1.63375908288435,BD,O,U,2,Inference,1,4
Participant_12,1,-0.5,1.79615183299757,0,1.79615183299757,CE,O,U,2,Inference,1,4
Participant_12,1,0,1.08454113469634,0,1.08454113469634,BE,O,U,2,Inference,2,4
Participant_12,1,0.5,1.33686573751038,0,1.33686573751038,AF,O,U,2,Anchor,3,4
Participant_12,1,2,1.0800276591799,0,1.0800276591799,AB,F,C,2,Premise,0,4
Participant_12,1,2,1.16380008415945,0,1.16380008415945,BC,F,C,2,Premise,0,4
Participant_12,1,2,1.29096483845933,0,1.29096483845933,CD,F,C,2,Premise,0,4
Participant_12,1,2,1.62032205755168,0,1.62032205755168,DE,F,C,2,Premise,0,4
Participant_12,1,2,0.711951178211166,0,0.711951178211166,EF,F,C,2,Premise,0,4
Participant_12,0,2,0.864770721294917,0.864770721294917,0,BD,F,C,2,Inference,1,4
Participant_12,1,2,1.42198674001338,0,1.42198674001338,CE,F,C,2,Inference,1,4
Participant_12,0,2,0.839048452315183,0.839048452315183,0,BE,F,C,2,Inference,2,4
Participant_12,1,2,0.878775298657274,0,0.878775298657274,AF,F,C,2,Anchor,3,4
Participant_14,1,0,6.20920723133895,0,6.20920723133895,AB,F,D,2,Premise,0,1
Participant_14,0.5,-0.5,13.5841995340597,7.2282074571267,19.9401916109928,BC,F,D,2,Premise,0,1
Participant_14,1,1,3.03508010303995,0,3.03508010303995,CD,F,D,2,Premise,0,1
Participant_14,1,1,7.0820535320272,0,7.0820535320272,DE,F,D,2,Premise,0,1
Participant_14,0,-1,2.10187839321952,2.10187839321952,0,EF,F,D,2,Premise,0,1
Participant_14,0.5,1,8.69323845151303,7.60571548795269,9.78076141507336,BD,F,D,2,Inference,1,1
Participant_14,1,0,15.2208586060733,0,15.2208586060733,CE,F,D,2,Inference,1,1
Participant_14,0,-1,7.64460548867282,7.64460548867282,0,BE,F,D,2,Inference,2,1
Participant_14,1,0,2.47147695434251,0,2.47147695434251,AF,F,D,2,Anchor,3,1
Participant_14,1,1,3.57198959327434,0,3.57198959327434,AB,S,U,2,Premise,0,1
Participant_14,0.5,0.5,8.60903506881368,11.3866698482088,5.83140028941853,BC,S,U,2,Premise,0,1
Participant_14,1,0,3.68868679249135,0,3.68868679249135,CD,S,U,2,Premise,0,1
Participant_14,1,-1,16.1868202017722,0,16.1868202017722,DE,S,U,2,Premise,0,1
